id,edo,mes,anio,mpio,hora,minutos,dia,diasemana,urbana,suburbana,tipaccid,automovil,campasaj,microbus,pascamion,omnibus,tranvia,camioneta,camion,tractor,ferrocarri,motociclet,bicicleta,otrovehic,causaacci,caparod,sexo,aliento,cinturon,edad,condmuerto,condherido,pasamuerto,pasaherido,peatmuerto,peatherido,ciclmuerto,ciclherido,otromuerto,otroherido,totmuertos,totheridos,clase,calle1,calle2,carretera,longitud,latitud,fechahora,severidad,hay_muertos,hay_heridos,solo_daños_materiales,severidad_cat,franja_horaria,geometry,edge_u,edge_v,edge_key,distancia_edge
1085811-703-192577635,9,10,2022,5,15,0,1,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,19,0,0,0,0,0,0,0,0,1,0,1,0,1,5 NORTE (CALZADA SAN JUAN DE ARAGÓN),GRAN CANAL DEL DESAGÜE,NAN,-99.09180997,19.47659205,2022-10-01 15:00:00,10,True,False,False,muy grave,Tarde,POINT (-99.09180997 19.47659205),7921288757,7921288756,0,1.7935405811402638
1085811-703-192577638,9,10,2022,5,9,5,3,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,69,0,0,0,0,0,1,0,0,0,0,0,1,2,JOSÉ A. CLAVE,EJE 1 PONIENTE CALZADA VALLEJO,NAN,-99.14348472,19.46725344,2022-10-03 09:05:00,3,False,True,False,moderada,Mañana,POINT (-99.14348472 19.46725344),1404054328,1404054335,0,0.6987520830996735
1085809-703-192577690,9,11,2022,5,14,15,27,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,32,0,0,0,0,0,0,0,0,0,0,0,0,3,CALZADA DE GUADALUPE,INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.12640546,19.46115246,2022-11-27 14:15:00,0,False,False,True,leve,Tarde,POINT (-99.12640546 19.46115246),1402648700,268522848,0,8.956748263520588
1066788-999-18,9,7,2022,5,14,30,29,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,CALZADA DE GUADALUPE,INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.12640546,19.46115246,2022-07-29 14:30:00,0,False,False,True,leve,Tarde,POINT (-99.12640546 19.46115246),1402648700,268522848,0,8.956748263520588
1079236-703-192577561,9,8,2022,5,22,0,24,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,6,9,19,0,1,0,0,0,0,0,0,0,0,0,1,2,3 NORTE (INGENIERO ALFREDO ROBLES DOMÍNGUEZ),CALZADA DE LOS MISTERIOS,NAN,-99.12507568,19.46832303,2022-08-24 22:00:00,3,False,True,False,moderada,Noche,POINT (-99.12507568 19.46832303),269367025,269366963,0,3.3180740867023433
1048303-999-22,9,2,2022,5,7,58,22,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,5 NORTE (CALZADA SAN JUAN DE ARAGÓN),GRAN CANAL,NAN,-99.09061265,19.47610203,2022-02-22 07:58:00,0,False,False,True,leve,Mañana,POINT (-99.09061265 19.47610203),7921288756,7921288750,0,1.4150240872021793
1085811-703-192577637,9,10,2022,5,13,40,1,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CAMINO ESFUERZO A,CAMINO CENTRAL SUR,NAN,-99.07841226,19.48567418,2022-10-01 13:40:00,0,False,False,True,leve,Tarde,POINT (-99.07841226 19.48567418),1845076754,455913032,0,0.11365982272207215
1085811-703-192577656,9,10,2022,5,16,0,26,3,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CAMINO PROSPERIDAD A,CAMINO PARQUE CENTRAL,NAN,-99.081478,19.48665983,2022-10-26 16:00:00,0,False,False,True,leve,Tarde,POINT (-99.081478 19.48665983),370275089,370275086,0,0.5324507088235919
1085811-703-192577655,9,10,2022,5,7,43,27,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,9,68,0,0,0,0,0,1,0,0,0,0,0,1,2,5 NORTE (CALZADA SAN JUAN DE ARAGÓN),ÁLVARO OBREGÓN,NAN,-99.08597386,19.47035597,2022-10-27 07:43:00,3,False,True,False,moderada,Mañana,POINT (-99.08597386 19.47035597),7931799235,7931853084,0,0.6014796806093821
1048317-703-192577969,9,1,2022,5,23,1,9,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,9,37,0,1,0,0,0,0,0,0,0,0,0,1,2,5 NORTE (CALZADA SAN JUAN DE ARAGÓN),GRAN CANAL DEL DESAGÜE,NAN,-99.09180997,19.47659205,2022-01-09 23:01:00,3,False,True,False,moderada,Noche,POINT (-99.09180997 19.47659205),7921288757,7921288756,0,1.7935405811402638
1046087-999-13,9,1,2022,5,9,30,12,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3,GRAN CANAL,INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.1019621,19.45016065,2022-01-12 09:30:00,0,False,False,True,leve,Mañana,POINT (-99.1019621 19.45016065),271349467,10607459906,0,1.3694538829329483
1070074-999-31,9,8,2022,5,21,0,28,7,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,53,0,0,0,0,0,0,0,0,0,0,0,0,3,5 NORTE (MONTEVIDEO),NORTE 23-A,NAN,-99.14863968,19.493943,2022-08-28 21:00:00,0,False,False,True,leve,Noche,POINT (-99.14863968 19.493943),8098592234,8098592239,0,1.475388473637036
1079214-999-1,9,11,2022,5,9,30,4,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,54,0,0,0,0,0,0,0,0,0,0,0,0,3,SAN JUAN DE PUERTO RICO,CATAMARCA,NAN,-99.12771191,19.50385206,2022-11-04 09:30:00,0,False,False,True,leve,Mañana,POINT (-99.12771191 19.50385206),297808631,297808630,0,2.6168183630975816
1046087-999-12,9,1,2022,5,8,45,12,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3,CALLAO,EJE 6 NORTE TICOMÁN,NAN,-99.12175173,19.49391443,2022-01-12 08:45:00,0,False,False,True,leve,Mañana,POINT (-99.12175173 19.49391443),305066962,8103925520,0,4.059400486519918
1085809-703-192577676,9,11,2022,5,14,10,19,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,18,0,0,0,0,0,0,0,0,0,0,0,0,3,OTAVALO,OROYA,NAN,-99.13664475,19.49355072,2022-11-19 14:10:00,0,False,False,True,leve,Tarde,POINT (-99.13664475 19.49355072),291951780,291951784,0,1.4790825940749168
1072515-999-12,9,9,2022,5,9,40,11,7,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,39,0,0,0,0,0,0,0,0,0,0,0,0,3,CENTENARIO,CANAL DESFOGUE,NAN,-99.09257655,19.505835,2022-09-11 09:40:00,0,False,False,True,leve,Mañana,POINT (-99.09257655 19.505835),388435370,6360759336,0,3.445178293815208
1066805-999-3,9,6,2022,5,4,45,30,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE 5 NORTE SAN JUAN DE ARAGÓN,ORIENTE 153,NAN,-99.10607617,19.48243924,2022-06-30 04:45:00,0,False,False,True,leve,Madrugada,POINT (-99.10607617 19.48243924),7952310532,390417137,0,0.3959458778382556
1063221-703-100344194,9,6,2022,5,18,0,7,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,1,0,0,0,0,0,1,2,AVENIDA DEL CASTILLO,CERRADA DEL CASTILLO,NAN,-99.12760634,19.55628272,2022-06-07 18:00:00,3,False,True,False,moderada,Noche,POINT (-99.12760634 19.55628272),5508313616,5508313619,0,7.420783911308854
1055894-999-5,9,4,2022,5,8,40,5,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,5,7,49,0,0,0,0,0,0,0,0,0,0,0,0,3,CENTENARIO,CERRITOS,NAN,-99.09458502,19.50062315,2022-04-05 08:40:00,0,False,False,True,leve,Mañana,POINT (-99.09458502 19.50062315),388435385,370272032,0,4.616733179647733
1046087-999-21,9,1,2022,5,4,30,16,7,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,BRECHA CERRO DEL CHIQUIHUITE,GENERAL FELIPE ÁNGELES,NAN,-99.13008249,19.55797118,2022-01-16 04:30:00,0,False,False,True,leve,Madrugada,POINT (-99.13008249 19.55797118),8247363854,885813373,0,0.40648655061293576
1066775-703-100344425,9,7,2022,5,14,55,31,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,38,0,0,0,0,0,0,0,0,0,0,0,0,3,AVENIDA DEL TRABAJO,CHAMIZAL,NAN,-99.13206194,19.54754205,2022-07-31 14:55:00,0,False,False,True,leve,Tarde,POINT (-99.13206194 19.54754205),4621580824,4621580843,0,3.639140203774721
1066788-999-15,9,7,2022,5,18,30,28,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5,7,65,0,0,0,0,0,0,0,0,0,0,0,0,3,CHOSICA,EJE 5 NORTE MONTEVIDEO,NAN,-99.13559731,19.49129503,2022-07-28 18:30:00,0,False,False,True,leve,Noche,POINT (-99.13559731 19.49129503),291951766,291951772,0,0.35552640780753336
1085795-703-192577719,9,12,2022,5,15,20,22,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,44,0,0,0,0,0,1,0,0,0,0,0,1,2,CHOSICA,AZCAPOTZALCO LA VILLA,NAN,-99.13562014,19.49109045,2022-12-22 15:20:00,3,False,True,False,moderada,Tarde,POINT (-99.13562014 19.49109045),5005181218,291951770,0,1.5253281425155336
1060082-999-17,9,5,2022,5,9,15,14,6,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,CHULA VISTA,INSURGENTES NORTE,NAN,-99.12108308,19.48929886,2022-05-14 09:15:00,0,False,False,True,leve,Mañana,POINT (-99.12108308 19.48929886),390414814,390414817,0,0.8490354772733205
1051359-999-29,9,3,2022,5,17,5,26,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,18,0,0,0,0,0,0,0,0,0,0,0,0,3,CIENFUEGOS,TICOMÁN,NAN,-99.12455774,19.49879285,2022-03-26 17:05:00,0,False,False,True,leve,Tarde,POINT (-99.12455774 19.49879285),8336910879,301603866,0,0.7407240723257081
1083150-999-19,9,12,2022,5,15,0,20,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,51,0,0,0,0,0,0,0,0,0,0,0,0,3,5 NORTE (MONTEVIDEO),INSTITUTO POLITÉCNICO NACIONAL,NAN,-99.13351277,19.49072072,2022-12-20 15:00:00,0,False,False,True,leve,Tarde,POINT (-99.13351277 19.49072072),8085804011,8085804012,0,1.1213469596709067
1070089-703-192577526,9,6,2022,5,14,13,7,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,8,50,1,0,0,0,0,0,0,0,0,0,1,0,1,ACUEDUCTO DE GUADALUPE,CIENFUEGOS,NAN,-99.12131191,19.50245703,2022-06-07 14:13:00,10,True,False,False,muy grave,Tarde,POINT (-99.12131191 19.50245703),271534744,8336910887,0,5.416976129981158
1048303-999-17,9,2,2022,5,11,15,16,3,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,46,0,0,0,0,0,0,0,0,0,0,0,0,3,3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA),INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.10889129,19.45287855,2022-02-16 11:15:00,0,False,False,True,leve,Mañana,POINT (-99.10889129 19.45287855),268902401,268902400,0,3.0830704854979056
1072515-999-4,9,9,2022,5,12,17,5,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,43,0,0,0,0,0,0,0,0,0,0,0,0,3,CALZADA DE GUADALUPE,INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.12640546,19.46115246,2022-09-05 12:17:00,0,False,False,True,leve,Tarde,POINT (-99.12640546 19.46115246),1402648700,268522848,0,8.956748263520588
1048303-999-4,9,2,2022,5,19,0,7,1,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,33,0,0,0,0,0,0,0,0,0,0,0,0,3,NORTE 46,INTERIOR (AVENIDA RÍO CONSULADO),NAN,-99.12158814,19.45953842,2022-02-07 19:00:00,0,False,False,True,leve,Noche,POINT (-99.12158814 19.45953842),7963803680,271047207,0,7.393049495978122
1063491-999-24,9,6,2022,5,19,40,24,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,31,0,0,0,0,0,0,0,0,0,0,0,0,3,PESOS,CIRCUITO INTERIOR RÍO CONSULADO,NAN,-99.09747512,19.45097691,2022-06-24 19:40:00,0,False,False,True,leve,Noche,POINT (-99.09747512 19.45097691),1406861659,372178343,0,0.6449323347292286
1085795-703-192577715,9,12,2022,5,19,45,18,7,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,INSURGENTES NORTE,JOSÉ A. CLAVE,NAN,-99.13965983,19.46671611,2022-12-18 19:45:00,0,False,False,True,leve,Noche,POINT (-99.13965983 19.46671611),5847449300,1403890876,0,1.4444960717924331
1083150-999-20,9,12,2022,5,22,0,20,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3,INSURGENTES NORTE,JOSÉ A. CLAVE,NAN,-99.13965983,19.46671611,2022-12-20 22:00:00,0,False,False,True,leve,Noche,POINT (-99.13965983 19.46671611),5847449300,1403890876,0,1.4444960717924331
1079236-703-192577554,9,8,2022,5,17,30,16,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,18,0,0,0,0,0,1,0,0,0,0,0,1,2,JOSÉ A. CLAVE,PAGANINI,NAN,-99.13395274,19.46611846,2022-08-16 17:30:00,3,False,True,False,moderada,Tarde,POINT (-99.13395274 19.46611846),1403890837,1403890836,0,2.432812834110974
1048317-703-192577975,9,1,2022,5,21,46,20,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,6,9,43,0,1,0,0,0,0,0,0,0,0,0,1,2,3 NORTE (ÁNGEL ALBINO CORZO-ORIENTE 101),2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),NAN,-99.11228438,19.46384138,2022-01-20 21:46:00,3,False,True,False,moderada,Noche,POINT (-99.11228438 19.46384138),382908689,382905286,0,4.355655021404772
1046087-999-30,9,1,2022,5,17,0,20,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,45,0,0,0,0,0,0,0,0,0,0,0,0,3,2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),EJE 3 NORTE ÁNGEL ALBINO CORZO,NAN,-99.11227318,19.46389054,2022-01-20 17:00:00,0,False,False,True,leve,Tarde,POINT (-99.11227318 19.46389054),269367253,382908690,0,1.4816566302662055
1063491-999-25,9,6,2022,5,1,30,25,6,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,19,0,0,0,0,0,0,0,0,0,0,0,0,3,2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),NAN,-99.1143902,19.45585077,2022-06-25 01:30:00,0,False,False,True,leve,Madrugada,POINT (-99.1143902 19.45585077),271044903,7966649381,0,2.2872333645721588
1075925-999-27,9,10,2022,5,22,30,29,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,2 ORIENTE (HONORABLE CONGRESO DE LA UNIÓN),VICTORIA ORIENTE,NAN,-99.11157457,19.46567788,2022-10-29 22:30:00,0,False,False,True,leve,Noche,POINT (-99.11157457 19.46567788),382908690,379122285,0,9.92354149054699
1079214-999-18,9,11,2022,5,19,40,25,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,64,0,0,0,0,0,0,0,0,0,0,0,0,3,CALZADA DE GUADALUPE,CUAUHTÉMOC,NAN,-99.11831497,19.48153375,2022-11-25 19:40:00,0,False,False,True,leve,Noche,POINT (-99.11831497 19.48153375),386285476,386285477,0,1.5016600714033557
1075925-999-9,9,10,2022,5,19,5,12,3,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,21,0,0,0,0,0,0,0,0,0,0,0,0,3,CUAUHTÉMOC,CENTENARIO,NAN,-99.09720497,19.49695392,2022-10-12 19:05:00,0,False,False,True,leve,Noche,POINT (-99.09720497 19.49695392),7237847576,385716929,0,0.5605047020507559
1051359-999-14,9,3,2022,5,7,50,15,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,48,0,0,0,0,0,0,0,0,0,0,0,0,3,CUAUHTÉMOC,CALZADA DE GUADALUPE,NAN,-99.11830668,19.48155889,2022-03-15 07:50:00,0,False,False,True,leve,Mañana,POINT (-99.11830668 19.48155889),386285476,386285477,0,1.4042876045842478
1055909-999-4,9,3,2022,5,5,30,31,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,1 PONIENTE (CALZADA VALLEJO),1 PONIENTE (CALZADA VALLEJO),NAN,-99.14589428,19.47311398,2022-03-31 05:30:00,0,False,False,True,leve,Madrugada,POINT (-99.14589428 19.47311398),271536632,5849352130,0,2.50636752312585
1048317-703-192577966,9,1,2022,5,22,51,8,6,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,6,9,29,0,1,0,0,0,0,0,0,0,0,0,1,2,20 DE NOVIEMBRE,DARIO FERNÁNDEZ,NAN,-99.13473883,19.55400637,2022-01-08 22:51:00,3,False,True,False,moderada,Noche,POINT (-99.13473883 19.55400637),2343331582,2121782230,0,0.5538650942821759
1046087-999-26,9,1,2022,5,19,0,18,2,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,44,0,0,0,0,0,0,0,0,0,0,0,0,3,3 NORTE (INGENIERO ALFREDO ROBLES DOMÍNGUEZ),TETRAZZINI,NAN,-99.13053679,19.46964222,2022-01-18 19:00:00,0,False,False,True,leve,Noche,POINT (-99.13053679 19.46964222),382922969,382923114,0,0.3926975461699137
1070074-999-16,9,8,2022,5,8,40,15,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,47,0,0,0,0,0,0,0,0,0,0,0,0,3,CLAUDE DEBUSSY,CLAUDE DEBUSSY,NAN,-99.13981032,19.46524614,2022-08-15 08:40:00,0,False,False,True,leve,Mañana,POINT (-99.13981032 19.46524614),30381185,30381191,0,2.9534490255590877
1070074-999-15,9,8,2022,5,13,30,14,7,1,0,11,1,0,0,0,0,0,1,0,0,0,0,3,0,1,1,3,5,7,28,0,0,0,0,0,0,0,0,0,0,0,0,3,602 (AVENIDA TEXCOCO-VÍA TAPO),CALLE DEL PARQUE,NAN,-99.05847185,19.44989809,2022-08-14 13:30:00,0,False,False,True,leve,Tarde,POINT (-99.05847185 19.44989809),1967620676,1968094706,0,3.047981021979227
1066788-999-17,9,7,2022,5,11,30,29,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,35,0,0,0,0,0,0,0,0,0,0,0,0,3,5,CORONA DEL ROSAL,NAN,-99.15069242,19.51961676,2022-07-29 11:30:00,0,False,False,True,leve,Mañana,POINT (-99.15069242 19.51961676),1532965831,1532965833,0,0.5397511516511957
1060082-999-34,9,5,2022,5,19,25,22,7,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,2,5,7,30,0,0,0,0,0,0,0,0,0,0,0,0,3,CENTENARIO,CANAL DESFOGUE,NAN,-99.09257655,19.505835,2022-05-22 19:25:00,0,False,False,True,leve,Noche,POINT (-99.09257655 19.505835),388435370,6360759336,0,3.445178293815208
1085795-703-192577702,9,12,2022,5,23,15,8,4,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,5,8,27,0,0,0,0,0,0,0,0,0,0,0,0,3,DOLORES HIDALGO,LEÓN DE LOS ALDAMA,NAN,-99.07889885,19.49405317,2022-12-08 23:15:00,0,False,False,True,leve,Noche,POINT (-99.07889885 19.49405317),7918461317,1845076871,0,1.9469874569462022
1066788-999-10,9,7,2022,5,18,30,22,5,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,29,0,0,0,0,0,0,0,0,0,0,0,0,3,CAMPECHE,DURANGO,NAN,-99.15635628,19.54926263,2022-07-22 18:30:00,0,False,False,True,leve,Noche,POINT (-99.15635628 19.54926263),885813314,885813280,0,6.1227977017341635
1066788-999-4,9,7,2022,5,14,10,8,5,1,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5,7,37,0,0,0,0,0,0,0,0,0,0,0,0,3,CARUSO,SCHUMANN,NAN,-99.13006265,19.46769264,2022-07-08 14:10:00,0,False,False,True,leve,Tarde,POINT (-99.13006265 19.46769264),382923117,382923116,0,0.036343663544259
1075954-999-0,9,4,2022,5,10,0,4,1,1,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,5,7,51,0,0,0,0,0,0,0,0,0,0,0,0,3,EJE 5 NORTE SAN JUAN DE ARAGÓN,EJE 3 ORIENTE EDUARDO MOLINA,NAN,-99.0975544,19.47902422,2022-04-04 10:00:00,0,False,False,True,leve,Mañana,POINT (-99.0975544 19.47902422),8143465138,269286662,0,0.5551354043342671
1046087-999-16,9,1,2022,5,3,0,13,4,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,38,0,0,0,0,0,0,0,0,0,0,0,0,3,3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA),ORIENTE 157,NAN,-99.09448492,19.48686983,2022-01-13 03:00:00,0,False,False,True,leve,Madrugada,POINT (-99.09448492 19.48686983),390421892,5475630316,0,12.698990230159648
1060082-999-30,9,5,2022,5,11,58,21,6,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA),ORIENTE 157,NAN,-99.09448492,19.48686983,2022-05-21 11:58:00,0,False,False,True,leve,Mañana,POINT (-99.09448492 19.48686983),390421892,5475630316,0,12.698990230159648
1079214-999-11,9,11,2022,5,0,5,15,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,22,0,0,0,0,0,0,0,0,0,0,0,0,3,3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA),ORIENTE 83,NAN,-99.10819752,19.45411163,2022-11-15 00:05:00,0,False,False,True,leve,Madrugada,POINT (-99.10819752 19.45411163),372177266,372177141,0,15.523349507021033
1079214-999-20,9,11,2022,5,10,45,30,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,5,7,40,0,0,0,0,0,0,0,0,0,0,0,0,3,3 ORIENTE (AVENIDA INGENIERO EDUARDO MOLINA),5 NORTE (CALZADA SAN JUAN DE ARAGÓN),NAN,-99.09781842,19.47898354,2022-11-30 10:45:00,0,False,False,True,leve,Mañana,POINT (-99.09781842 19.47898354),8143465137,8143465147,0,8.42021040722325
1085809-703-192577672,9,11,2022,5,15,50,12,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CENTRAL (LÁZARO CÁRDENAS),12,NAN,-99.15802478,19.52281345,2022-11-12 15:50:00,0,False,False,True,leve,Tarde,POINT (-99.15802478 19.52281345),1532966183,885814196,0,1.457147375736603
1070074-999-18,9,8,2022,5,16,0,17,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,62,0,0,0,0,0,0,0,0,0,0,0,0,3,CENTRAL (LÁZARO CÁRDENAS),3 NORTE (CUITLÁHUAC),NAN,-99.13748794,19.47127402,2022-08-17 16:00:00,0,False,False,True,leve,Tarde,POINT (-99.13748794 19.47127402),269366722,9208218256,0,1.0203760468836083
1072515-999-2,9,9,2022,5,3,40,2,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,32,0,0,0,0,0,0,0,0,0,0,0,0,3,CENTRAL (LÁZARO CÁRDENAS),5 NORTE (MONTEVIDEO),NAN,-99.1463208,19.49342642,2022-09-02 03:40:00,0,False,False,True,leve,Madrugada,POINT (-99.1463208 19.49342642),8098592239,8999583532,0,2.0893487176213217
1075925-999-7,9,10,2022,5,16,15,8,6,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,23,0,0,0,0,0,0,0,0,0,0,0,0,3,CENTRAL,MIGUEL OTHÓN DE MENDIZABAL ORIENTE,NAN,-99.14851488,19.50614502,2022-10-08 16:15:00,0,False,False,True,leve,Tarde,POINT (-99.14851488 19.50614502),8186330656,8186330655,0,3.2426280726976433
1048303-999-25,9,2,2022,5,9,45,23,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,5,7,59,0,0,0,0,0,0,0,0,0,0,0,0,3,PONIENTE 106,NORTE 1-B,NAN,-99.13863054,19.47292034,2022-02-23 09:45:00,0,False,False,True,leve,Mañana,POINT (-99.13863054 19.47292034),1795200226,386244676,0,1.0756049338963516
1085809-703-192577687,9,11,2022,5,12,30,26,6,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,8,34,0,0,0,0,0,1,0,0,0,0,0,1,2,CENTRAL (LÁZARO CÁRDENAS),RÍO TLANEPANTLA,NAN,-99.15889477,19.52637037,2022-11-26 12:30:00,3,False,True,False,moderada,Tarde,POINT (-99.15889477 19.52637037),885814183,6443989041,0,1.3998040928596778
1060082-999-40,9,5,2022,5,10,5,27,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,56,0,0,0,0,0,0,0,0,0,0,0,0,3,CENTRAL (LÁZARO CÁRDENAS),MIGUEL OTHÓN DE MENDIZABAL ORIENTE,NAN,-99.15096348,19.50519966,2022-05-27 10:05:00,0,False,False,True,leve,Mañana,POINT (-99.15096348 19.50519966),885838622,885838623,0,13.714609396898274
1048303-999-30,9,2,2022,5,2,45,27,7,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,25,0,0,0,0,0,0,0,0,0,0,0,0,3,GRAN CANAL DEL DESAGÜE,EJIDO,NAN,-99.08289866,19.49672905,2022-02-27 02:45:00,0,False,False,True,leve,Madrugada,POINT (-99.08289866 19.49672905),370261591,1845076881,0,0.6546467868715047
