centroid_lat,centroid_lon,n_accidentes,gi_score,hot_spot,riesgo_hotspot
19.550759999999997,-99.14206289,24,-0.49814029784692526,No significativo,50.0
19.560759999999995,-99.14206288999999,16,-0.5869418991777439,No significativo,50.0
19.57076,-99.14206289,1,-0.7130965550366052,No significativo,50.0
19.200760000000002,-99.13206289,1,-0.801193381753687,No significativo,50.0
19.21076,-99.13206289,1,-0.820574683631445,No significativo,50.0
19.230759999999997,-99.13206289,1,-0.8491180554877795,No significativo,50.0
19.260759999999998,-99.13206289,5,-0.3833627178955271,No significativo,50.0
19.27076,-99.13206289,21,-0.31842277134407826,No significativo,50.0
19.28076,-99.13206289,28,-0.24265950036738793,No significativo,50.0
19.29076,-99.13206289,42,0.14320460065343066,No significativo,52.12802554573916
19.300759999999997,-99.13206289,24,0.06920326621108175,No significativo,51.02836303913286
19.310759999999995,-99.13206289,43,0.12462417901855534,No significativo,51.8519198081497
19.32076,-99.13206289,39,0.19958656975236316,No significativo,52.965863646010625
19.330759999999998,-99.13206289,73,0.6541661956125058,No significativo,59.72093332944931
19.340759999999996,-99.13206289,96,0.5061635267278083,No significativo,57.52160831623672
19.35076,-99.13206289,32,0.5907364803762066,No significativo,58.77836546664391
19.36076,-99.13206289,89,0.6685820399843916,No significativo,59.935153298268716
19.370759999999997,-99.13206289,27,0.8355101250701304,No significativo,62.415710680803215
19.38076,-99.13206289,85,0.9030797751004062,No significativo,63.41979812439777
19.390759999999997,-99.13206289,62,0.9677908987253172,No significativo,64.38140776220934
19.400760000000002,-99.13206289,150,1.6027287552826135,No significativo,73.81660727776641
19.41076,-99.13206289,154,2.3068626648249624,Hot Spot (95%),84.28006264365663
19.420759999999998,-99.13206289,188,2.377340126198627,Hot Spot (95%),85.32736026899596
19.43076,-99.13206289,179,2.7205111496565535,Hot Spot (99%),90.42689409084056
19.440759999999997,-99.13206289,97,2.410816920351119,Hot Spot (95%),85.82482664103215
19.45076,-99.13206289,141,2.2645761880007624,Hot Spot (95%),83.65168406845302
19.46076,-99.13206289,120,1.878712086979944,No significativo,77.9177295697202
19.47076,-99.13206289,90,1.6619938932559224,No significativo,74.69728937180174
19.480759999999997,-99.13206289,95,1.2320813788765628,No significativo,68.30877385723183
19.490759999999998,-99.13206289,71,0.7264055935205128,No significativo,60.794413395422126
19.50076,-99.13206289,62,0.22601561776748777,No significativo,53.358600255512876
19.510759999999998,-99.13206289,26,-0.13165749870386487,No significativo,50.0
19.52076,-99.13206289,31,-0.33091650313304627,No significativo,50.0
19.530759999999997,-99.13206289,2,-0.5087119170529751,No significativo,50.0
19.54076,-99.13206289,4,-0.5058287481785979,No significativo,50.0
19.55076,-99.13206289,31,-0.596168039575751,No significativo,50.0
19.56076,-99.13206289,28,-0.6557535296462137,No significativo,50.0
19.57076,-99.13206289,5,-0.6567145859376727,No significativo,50.0
19.58076,-99.13206289,1,-0.8522895412495944,No significativo,50.0
19.200760000000002,-99.12206289,2,-0.8223366201657868,No significativo,50.0
19.22076,-99.12206289,3,-0.8406607601229398,No significativo,50.0
19.230759999999997,-99.12206288999998,7,-0.8047172548223703,No significativo,50.0
19.240759999999998,-99.12206289,2,-0.7518591587921213,No significativo,50.0
19.25076,-99.12206288999998,14,-0.35953462381204987,No significativo,50.0
19.260759999999998,-99.12206288999998,14,-0.36916654353311745,No significativo,50.0
19.27076,-99.12206289,46,-0.29158712259025943,No significativo,50.0
19.28076,-99.12206288999998,63,0.032554986296776126,No significativo,50.483768273956414
19.29076,-99.12206289,59,0.0011654092695820538,No significativo,50.01731802390144
19.300759999999997,-99.12206288999998,71,0.06888291411392908,No significativo,51.02360259538133
19.310759999999995,-99.12206289,44,-0.01713162397165817,No significativo,50.0
19.32076,-99.12206288999998,38,0.03044066245556597,No significativo,50.45234934519623
19.330759999999998,-99.12206289,40,0.2015086823352814,No significativo,52.994426308519884
19.340759999999996,-99.12206288999998,31,0.09579249027478323,No significativo,51.42347987051089
19.35076,-99.12206288999998,25,0.299536424064107,No significativo,54.45112209649186
19.36076,-99.12206289,61,0.48325835178136706,No significativo,57.18123658800144
19.370759999999997,-99.12206288999998,76,0.3704944135835022,No significativo,55.50556038745851
19.38076,-99.12206289,69,0.5202590190025412,No significativo,57.731067841304586
19.390759999999997,-99.12206288999998,33,0.6147628876626839,No significativo,59.1353987480096
19.400760000000002,-99.12206289,96,1.1915568385867052,No significativo,67.7065777226617
19.41076,-99.12206288999998,72,1.7103670599260297,No significativo,75.41611637828466
19.420759999999998,-99.12206289,162,2.06669716183624,Hot Spot (95%),80.71119458192337
19.43076,-99.12206288999998,98,1.6461364644468477,No significativo,74.4616474061004
19.440759999999997,-99.12206288999998,159,1.6450152321068126,No significativo,74.44498585297
19.45076,-99.12206289,118,1.5478746192624109,No significativo,73.00147283230999
19.46076,-99.12206288999998,156,1.5239221393829685,No significativo,72.64553811488696
19.47076,-99.12206289,130,1.42264159174459,No significativo,71.1405055134378
19.480759999999997,-99.12206288999998,97,1.3201782055936453,No significativo,69.617895888906
19.490759999999998,-99.12206289,143,0.6566058000446714,No significativo,59.75718593955722
19.50076,-99.12206288999998,91,0.08329875848581521,No significativo,51.237822564200734
19.510759999999998,-99.12206288999998,14,0.01869441889328841,No significativo,50.27779974097301
19.52076,-99.12206289,1,-0.3237085809471032,No significativo,50.0
19.54076,-99.12206289,3,-0.6910723483573347,No significativo,50.0
19.55076,-99.12206288999998,6,-0.6521838919922227,No significativo,50.0
19.56076,-99.12206289,8,-0.6382142523270856,No significativo,50.0
19.57076,-99.12206288999998,2,-0.7236681742426551,No significativo,50.0
19.22076,-99.11206288999999,1,-0.791502730814808,No significativo,50.0
19.23076,-99.11206289,2,-0.7826129601188117,No significativo,50.0
19.240759999999998,-99.11206288999999,15,-0.5580461400145411,No significativo,50.0
19.25076,-99.11206289,9,-0.41885315380155164,No significativo,50.0
19.260759999999998,-99.11206289,66,-0.358947311633936,No significativo,50.0
19.270759999999996,-99.11206288999999,35,-0.21857970106471883,No significativo,50.0
19.28076,-99.11206289,16,-0.0647039103988823,No significativo,50.0
19.29076,-99.11206288999999,60,0.0656793931423985,No significativo,50.975998157865895
19.30076,-99.11206289,42,-0.0720227236953784,No significativo,50.0
19.31076,-99.11206288999999,50,-0.09641876801703188,No significativo,50.0
19.32076,-99.11206289,28,-0.047626679373724924,No significativo,50.0
19.330759999999998,-99.11206288999999,60,-0.14639369517290382,No significativo,50.0
19.340759999999996,-99.11206289,51,0.0073753114605481914,No significativo,50.10959739508518
19.35076,-99.11206289,58,-0.004798068231266857,No significativo,50.0
19.36076,-99.11206288999999,68,0.27647107306908925,No significativo,54.10837014638081
19.370759999999994,-99.11206289,63,0.35463698477442734,No significativo,55.269918421757154
19.38076,-99.11206288999999,46,0.4392099384228263,No significativo,56.52667557216436
19.390759999999997,-99.11206289,46,0.5343545112772746,No significativo,57.94052736637246
19.40076,-99.11206288999999,73,0.7035004185740716,No significativo,60.45404166718684
19.410759999999996,-99.11206289,117,1.387131793898627,No significativo,70.61282863297836
19.420759999999998,-99.11206288999999,130,1.3747982381582355,No significativo,70.42955154854397
19.43076,-99.11206289,96,1.4797135499758511,No significativo,71.98859687717412
19.440759999999997,-99.11206289,77,1.226795569273538,No significativo,68.23022653533138
19.450760000000002,-99.11206288999999,143,1.268281165854855,No significativo,68.84670400115613
19.460760000000004,-99.11206289,88,1.1792232828463136,No significativo,67.52330063822733
19.47076,-99.11206288999999,90,1.158080044434214,No significativo,67.20911135062553
19.480759999999997,-99.11206289,83,0.8843022137134369,No significativo,63.14076288296121
19.490759999999998,-99.11206288999999,38,0.6858810532306552,No significativo,60.19221726085201
19.500759999999996,-99.11206289,7,0.2149634704157082,No significativo,53.19436494608466
19.200760000000002,-99.10206289,3,-0.8047172548223703,No significativo,50.0
19.22076,-99.10206289,7,-0.8199873714533311,No significativo,50.0
19.230759999999997,-99.10206289000001,5,-0.777700894629132,No significativo,50.0
19.240759999999998,-99.10206289,9,-0.6144281091134735,No significativo,50.0
19.25076,-99.10206289000001,59,-0.4875686786408755,No significativo,50.0
19.260759999999998,-99.10206289000001,39,-0.41356734419852675,No significativo,50.0
19.27076,-99.10206289,2,-0.17159472681560844,No significativo,50.0
19.29076,-99.10206289,44,-0.2592217037901993,No significativo,50.0
19.300759999999997,-99.10206289000001,6,-0.09430444417582172,No significativo,50.0
19.310759999999995,-99.10206289,13,-0.1757059120624056,No significativo,50.0
19.32076,-99.10206289000001,38,-0.22680207155831314,No significativo,50.0
19.330759999999998,-99.10206289,32,-0.16196280709454075,No significativo,50.0
19.340759999999996,-99.10206289000001,14,-0.23096664882130247,No significativo,50.0
19.35076,-99.10206289000001,37,0.03812911278723871,No significativo,50.566599995233254
19.36076,-99.10206289,56,0.2753498407290538,No significativo,54.09170859325041
19.370759999999997,-99.10206289000001,79,0.34758923863706115,No significativo,55.165188659223226
19.38076,-99.10206289,82,0.3193982540875945,No significativo,54.74626960908749
19.390759999999997,-99.10206289000001,52,0.3511131117057442,No significativo,55.217553540490194
19.400760000000002,-99.10206289,93,0.7369772127265625,No significativo,60.95150803922302
19.41076,-99.10206289000001,118,1.4593711918066343,No significativo,71.68630869895117
19.420759999999998,-99.10206289,127,1.3884871296942756,No significativo,70.6329689719272
19.43076,-99.10206289000001,69,1.0241728678242505,No significativo,65.21924586248082
19.440759999999997,-99.10206289000001,54,1.1563181078998723,No significativo,67.18292890999204
19.45076,-99.10206289,64,0.8485213487083452,No significativo,62.60905793471201
19.46076,-99.10206289000001,88,0.973076708328342,No significativo,64.45995508410978
19.47076,-99.10206289,54,0.7818388275624925,No significativo,61.618153258429416
19.480759999999997,-99.10206289000001,162,0.5924984169105483,No significativo,58.804547907277396
19.490759999999998,-99.10206289,54,0.3752380888682682,No significativo,55.576051573779424
19.50076,-99.10206289000001,12,-0.08584714881098213,No significativo,50.0
19.510759999999998,-99.10206289000001,16,-0.368637962572815,No significativo,50.0
19.19076,-99.09206289000001,11,-0.7730023972042209,No significativo,50.0
19.200760000000002,-99.09206289,1,-0.8183093366587201,No significativo,50.0
19.21076,-99.09206289000001,3,-0.8183093366587201,No significativo,50.0
19.22076,-99.09206289,1,-0.83039118717992,No significativo,50.0
19.240759999999998,-99.09206289,5,-0.6651718813025126,No significativo,50.0
19.25076,-99.09206289000001,9,-0.6057786024903417,No significativo,50.0
19.260759999999998,-99.09206289000001,3,-0.4833400309584557,No significativo,50.0
19.300759999999997,-99.09206289000001,52,-0.3374516859149679,No significativo,50.0
19.310759999999995,-99.09206289,6,-0.1367831322583131,No significativo,50.0
19.32076,-99.09206289000001,49,-0.17330327133375795,No significativo,50.0
19.330759999999998,-99.09206289,10,-0.2021349600775302,No significativo,50.0
19.35076,-99.09206289000001,12,-0.04836595344407836,No significativo,50.0
19.36076,-99.09206289,43,0.18549107747763,No significativo,52.75640412094276
19.370759999999997,-99.09206289000001,27,0.2825331204459851,No significativo,54.198452389679225
19.38076,-99.09206289,73,0.3757802231865269,No significativo,55.58410770935895
19.390759999999997,-99.09206289000001,45,0.2383491735078791,No significativo,53.541877339947256
19.400760000000002,-99.09206289,34,1.0030296294121497,No significativo,64.905056574879
19.41076,-99.09206289000001,110,1.3430833805400861,No significativo,69.95826761714127
19.420759999999998,-99.09206289,152,1.2665069080860079,No significativo,68.8203384665322
19.43076,-99.09206289000001,87,0.8761701989395523,No significativo,63.01992084926821
19.440759999999997,-99.09206289000001,102,0.7992856956228261,No significativo,61.87741434889803
19.45076,-99.09206289,91,0.6956394709593166,No significativo,60.33722770128361
19.46076,-99.09206289000001,46,0.42687638268243455,No significativo,56.34339848772997
19.47076,-99.09206289,39,0.5264935636625199,No significativo,57.823713400469224
19.480759999999997,-99.09206289000001,56,0.4180667000107262,No significativo,56.21248628456255
19.490759999999998,-99.09206289,48,0.1556736899733871,No significativo,52.31331666406843
19.50076,-99.09206289000001,60,-0.250187774650484,No significativo,50.0
19.510759999999998,-99.09206289000001,31,-0.28972837635622867,No significativo,50.0
19.190759999999997,-99.08206289000002,6,-0.7412875395860713,No significativo,50.0
19.240759999999998,-99.08206289,1,-0.7835740164102707,No significativo,50.0
19.25076,-99.08206289000002,4,-0.6696354538561781,No significativo,50.0
19.260759999999998,-99.08206289000002,8,-0.7069297771664094,No significativo,50.0
19.29076,-99.08206289,9,-0.34308988282486125,No significativo,50.0
19.30076,-99.08206289000002,37,-0.3015081806143986,No significativo,50.0
19.31076,-99.08206289,39,-0.10455078279091615,No significativo,50.0
19.32076,-99.08206289000002,44,-0.08760908534532368,No significativo,50.0
19.330759999999998,-99.08206289,27,-0.1194841190120498,No significativo,50.0
19.340759999999996,-99.08206289000002,5,-0.2845935898847188,No significativo,50.0
19.35076,-99.08206289000002,45,-0.05201796735162283,No significativo,50.0
19.36076,-99.08206289,81,0.1326329814473809,No significativo,51.97093090193826
19.370759999999994,-99.08206289000002,65,0.3456671260541424,No significativo,55.13662599671397
19.38076,-99.08206289,54,0.41589816273769076,No significativo,56.180261742244426
19.390759999999997,-99.08206289000002,54,0.7012579538940007,No significativo,60.420718560926055
19.40076,-99.08206289,18,0.8371365280249071,No significativo,62.43987908754181
19.410759999999996,-99.08206289000002,244,1.1145121592214022,No significativo,66.56169100041575
19.420759999999998,-99.08206289,92,0.9038190491707601,No significativo,63.430783763824415
19.43076,-99.08206289000002,9,0.6788333070932887,No significativo,60.08748749831808
19.440759999999997,-99.08206289000002,98,0.5061635267278085,No significativo,57.52160831623672
19.450760000000002,-99.08206289,81,0.5705542982555661,No significativo,58.47845751029674
19.460760000000004,-99.08206289000002,42,0.2880037485665979,No significativo,54.27974612143633
19.47076,-99.08206289,80,0.0971231836014191,No significativo,51.443254021478836
19.480759999999997,-99.08206289000002,38,0.25596853885129567,No significativo,53.803701746282094
19.490759999999998,-99.08206289,51,0.00753548750912475,No significativo,50.11197761696095
19.500759999999996,-99.08206289000002,28,-0.20002063623632022,No significativo,50.0
19.510759999999998,-99.08206289000002,7,-0.24442143690172943,No significativo,50.0
19.18076,-99.07206289000001,13,-0.704286872364897,No significativo,50.0
19.19076,-99.07206289000001,12,-0.7458182335315213,No significativo,50.0
19.200760000000002,-99.07206289000001,2,-0.8068315786635802,No significativo,50.0
19.21076,-99.07206289000001,1,-0.8195175217108401,No significativo,50.0
19.230759999999997,-99.07206289000001,1,-0.8787185892647191,No significativo,50.0
19.25076,-99.07206289000001,7,-0.7548796214224212,No significativo,50.0
19.260759999999998,-99.07206289000001,2,-0.7553830318608045,No significativo,50.0
19.28076,-99.07206289000001,8,-0.6637623320750393,No significativo,50.0
19.29076,-99.07206289000001,9,-0.31020040085048406,No significativo,50.0
19.300759999999997,-99.07206289000001,18,-0.1694590461679216,No significativo,50.0
19.310759999999995,-99.07206289000001,63,-0.021456377283223922,No significativo,50.0
19.32076,-99.07206289000001,92,0.03620700020432045,No significativo,50.538037332723995
19.330759999999998,-99.07206289000001,51,-0.018188785892262953,No significativo,50.0
19.340759999999996,-99.07206289000001,18,0.1530714452457441,No significativo,52.27464721328667
19.35076,-99.07206289000001,65,0.0996367154406196,No significativo,51.4806051955294
19.36076,-99.07206289000001,30,0.26301628498866214,No significativo,53.90843150881602
19.370759999999997,-99.07206289000001,47,0.3458273021027191,No significativo,55.13900621858974
19.38076,-99.07206289000001,104,0.35335557638581533,No significativo,55.25087664675099
19.390759999999997,-99.07206289000001,68,0.46099388102923144,No significativo,56.850385747269236
19.400760000000002,-99.07206289000001,87,0.6878031658135736,No significativo,60.22077992336127
19.41076,-99.07206289000001,81,0.7397002055523635,No significativo,60.99197181111114
19.420759999999998,-99.07206289000001,58,0.67050415256731,No significativo,59.963715960777975
19.43076,-99.07206289000001,5,0.11501361610396464,No significativo,51.70910649560343
19.45076,-99.07206289000001,46,0.27070473532033473,No significativo,54.022682158853044
19.46076,-99.07206289000001,24,0.24379515915948075,No significativo,53.62280488372348
19.47076,-99.07206289000001,43,-0.03298905278073303,No significativo,50.0
19.480759999999997,-99.07206289000001,37,-0.07738985344614194,No significativo,50.0
19.490759999999998,-99.07206289000001,32,-0.24865008458414936,No significativo,50.0
19.50076,-99.07206289000001,24,-0.3607092481682776,No significativo,50.0
19.18076,-99.06206288999999,6,-0.7560878064745411,No significativo,50.0
19.25076,-99.06206288999999,17,-0.7412875395860713,No significativo,50.0
19.28076,-99.06206288999999,2,-0.4769970594348257,No significativo,50.0
19.29076,-99.06206289,21,-0.38185248658037724,No significativo,50.0
19.300759999999997,-99.06206288999999,84,-0.1790696090825123,No significativo,50.0
19.310759999999995,-99.06206289,40,-0.05765616426151595,No significativo,50.0
19.32076,-99.06206288999999,25,0.0073753114605481914,No significativo,50.10959739508518
19.330759999999998,-99.06206289,39,-0.009923701785715106,No significativo,50.0
19.340759999999996,-99.06206288999999,106,0.061194463782256486,No significativo,50.909351945344305
19.35076,-99.06206288999999,50,0.0708050266968472,No significativo,51.05216525789058
19.36076,-99.06206289,61,0.09915618729489008,No significativo,51.47346452990208
19.370759999999997,-99.06206288999999,14,0.16787171213421387,No significativo,52.49457971460793
19.38076,-99.06206289,91,0.1819672044089469,No significativo,52.704039239675794
19.390759999999997,-99.06206288999999,52,0.34566712605414274,No significativo,55.13662599671397
19.400760000000002,-99.06206289,88,0.14000107968190054,No significativo,52.08042110822374
19.41076,-99.06206288999999,42,0.015640395567096187,No significativo,50.23241684387497
19.420759999999998,-99.06206289,28,-0.11932394296347311,No significativo,50.0
19.43076,-99.06206288999999,19,-0.27496167016365125,No significativo,50.0
19.440759999999997,-99.06206288999999,5,-0.2972795329319786,No significativo,50.0
19.45076,-99.06206289,91,-0.0647039103988823,No significativo,50.0
19.46076,-99.06206288999999,83,-0.10346651415439853,No significativo,50.0
19.47076,-99.06206289,22,0.018694418893288264,No significativo,50.27779974097301
19.480759999999997,-99.06206288999999,6,-0.11403813336044817,No significativo,50.0
19.50076,-99.06206288999999,1,-0.5932848707013738,No significativo,50.0
19.510759999999998,-99.06206288999999,1,-0.7166204281052885,No significativo,50.0
19.18076,-99.05206289,1,-0.8047172548223703,No significativo,50.0
19.190759999999997,-99.05206289,2,-0.7342397934487048,No significativo,50.0
19.200760000000002,-99.05206289,18,-0.6884294435558223,No significativo,50.0
19.21076,-99.05206289,18,-0.6514287763346479,No significativo,50.0
19.22076,-99.05206289,4,-0.6672862051437226,No significativo,50.0
19.240759999999998,-99.05206289,4,-0.7307159203800216,No significativo,50.0
19.25076,-99.05206289,13,-0.7349445680624415,No significativo,50.0
19.28076,-99.05206289,5,-0.548355489075662,No significativo,50.0
19.29076,-99.05206289,29,-0.34821551637930964,No significativo,50.0
19.30076,-99.05206289,49,-0.23913562729870466,No significativo,50.0
19.31076,-99.05206289,11,-0.27261242145119585,No significativo,50.0
19.32076,-99.05206289,16,-0.3607092481682776,No significativo,50.0
19.330759999999998,-99.05206289,16,-0.1829138342483488,No significativo,50.0
19.340759999999996,-99.05206289,62,-0.02337848986614218,No significativo,50.0
19.35076,-99.05206289,16,0.047739675701829416,No significativo,50.70941330777953
19.36076,-99.05206289,59,-0.17522538391667608,No significativo,50.0
19.370759999999994,-99.05206289,25,-0.11371778126329533,No significativo,50.0
19.38076,-99.05206289,13,0.01986904324951621,No significativo,50.295254701395336
19.390759999999997,-99.05206289,50,0.0642698439149254,No significativo,50.95505220535911
19.40076,-99.05206289,20,-0.11051426029176518,No significativo,50.0
19.410759999999996,-99.05206289,7,-0.18099172166543043,No significativo,50.0
19.420759999999998,-99.05206289,3,-0.49511983521662545,No significativo,50.0
19.43076,-99.05206289,15,-0.6038564899074236,No significativo,50.0
19.450760000000002,-99.05206289,19,-0.04144634814557293,No significativo,50.0
19.460760000000004,-99.05206289,5,0.03044066245556582,No significativo,50.45234934519623
19.200760000000002,-99.04206289000001,7,-0.6189588030589234,No significativo,50.0
19.25076,-99.04206289000001,2,-0.766961471943621,No significativo,50.0
19.260759999999998,-99.04206289000001,3,-0.7856883402514807,No significativo,50.0
19.28076,-99.04206289000001,2,-0.5642129178847368,No significativo,50.0
19.29076,-99.04206289000001,20,-0.4399963922136513,No significativo,50.0
19.300759999999997,-99.04206289000001,49,-0.2990414694663203,No significativo,50.0
19.310759999999995,-99.04206289000001,20,-0.40587889386685405,No significativo,50.0
19.32076,-99.04206289000001,13,-0.5562842034801995,No significativo,50.0
19.330759999999998,-99.04206289000001,11,-0.3020848143892741,No significativo,50.0
19.340759999999996,-99.04206289000001,52,-0.1087523237574235,No significativo,50.0
19.35076,-99.04206289000001,24,-0.06646584693322416,No significativo,50.0
19.36076,-99.04206289000001,28,-0.22151626195528834,No significativo,50.0
19.370759999999997,-99.04206289000001,60,-0.22490460144440652,No significativo,50.0
19.38076,-99.04206289000001,35,-0.03475098931507458,No significativo,50.0
19.390759999999997,-99.04206289000001,61,-0.025941306643366524,No significativo,50.0
19.170759999999998,-99.03206289,1,-0.7856883402514807,No significativo,50.0
19.18076,-99.03206289,9,-0.6884294435558223,No significativo,50.0
19.190759999999997,-99.03206289,13,-0.6578892102939005,No significativo,50.0
19.200760000000002,-99.03206289,11,-0.5374063120408247,No significativo,50.0
19.260759999999998,-99.03206289,4,-0.8364321124405197,No significativo,50.0
19.28076,-99.03206289,5,-0.6189588030589234,No significativo,50.0
19.29076,-99.03206289,15,-0.4750749468519075,No significativo,50.0
19.30076,-99.03206289,31,-0.4404769203593809,No significativo,50.0
19.31076,-99.03206289,4,-0.5212056488419432,No significativo,50.0
19.32076,-99.03206289,4,-0.519283536259025,No significativo,50.0
19.330759999999998,-99.03206289,22,-0.41548945678144494,No significativo,50.0
19.340759999999996,-99.03206289,64,-0.2559541123992384,No significativo,50.0
19.35076,-99.03206289,10,-0.2559541123992384,No significativo,50.0
19.36076,-99.03206289,27,-0.3060892156036868,No significativo,50.0
19.370759999999994,-99.03206289,7,-0.27133101306258356,No significativo,50.0
19.38076,-99.03206289,42,-0.22327819848962974,No significativo,50.0
19.390759999999997,-99.03206289,39,0.041012281661615885,No significativo,50.609443988997135
19.18076,-99.02206289000002,2,-0.6910723483573347,No significativo,50.0
19.19076,-99.02206289000002,34,-0.6109042360447902,No significativo,50.0
19.200760000000002,-99.02206289000002,24,-0.5706314009741241,No significativo,50.0
19.240759999999998,-99.02206289000002,1,-0.8322034647580999,No significativo,50.0
19.25076,-99.02206289000002,1,-0.8199873714533311,No significativo,50.0
19.260759999999998,-99.02206289000002,5,-0.7941456356163206,No significativo,50.0
19.29076,-99.02206289000002,15,-0.519283536259025,No significativo,50.0
19.300759999999997,-99.02206289000002,27,-0.5028387952718365,No significativo,50.0
19.32076,-99.02206289000002,1,-0.5706314009741241,No significativo,50.0
19.330759999999998,-99.02206289000002,12,-0.4320676778091139,No significativo,50.0
19.340759999999996,-99.02206289000002,53,-0.29824058922343755,No significativo,50.0
19.35076,-99.02206289000002,21,-0.29551759639763703,No significativo,50.0
19.36076,-99.02206289000002,33,-0.3193838276355373,No significativo,50.0
19.370759999999997,-99.02206289000002,20,-0.3184227713440783,No significativo,50.0
19.38076,-99.02206289000002,40,-0.26086617788891814,No significativo,50.0
19.170759999999998,-99.01206289000001,2,-0.7687737495218009,No significativo,50.0
19.19076,-99.01206289,7,-0.6343967231693455,No significativo,50.0
19.200760000000002,-99.01206289000001,13,-0.5906419658998614,No significativo,50.0
19.240759999999998,-99.01206289000001,2,-0.82586049323447,No significativo,50.0
19.25076,-99.01206289,7,-0.8004886071399503,No significativo,50.0
19.260759999999998,-99.01206289,8,-0.6736291766673524,No significativo,50.0
19.27076,-99.01206289000001,4,-0.5075372926967474,No significativo,50.0
19.28076,-99.01206289,22,-0.4981402978469253,No significativo,50.0
19.29076,-99.01206289000001,24,-0.576370279971694,No significativo,50.0
19.300759999999997,-99.01206289,3,-0.5706314009741241,No significativo,50.0
19.340759999999996,-99.01206289,10,-0.46760006458500364,No significativo,50.0
19.35076,-99.01206289,62,-0.2636425627309109,No significativo,50.0
19.36076,-99.01206289000001,6,-0.28286368856009253,No significativo,50.0
19.370759999999997,-99.01206289,48,-0.1950872139401637,No significativo,50.0
19.38076,-99.01206289000001,8,-0.3501376289622277,No significativo,50.0
19.170759999999998,-99.00206289,15,-0.7264872726976017,No significativo,50.0
19.18076,-99.00206289000002,11,-0.7650736827996835,No significativo,50.0
19.190759999999997,-99.00206289000002,10,-0.6302855379225483,No significativo,50.0
19.200760000000002,-99.00206289,11,-0.7465733491890963,No significativo,50.0
19.21076,-99.00206289000002,7,-0.7065522193376219,No significativo,50.0
19.22076,-99.00206289,1,-0.738644634784559,No significativo,50.0
19.23076,-99.00206289000002,2,-0.7753516459166764,No significativo,50.0
19.240759999999998,-99.00206289,3,-0.7988441330412315,No significativo,50.0
19.25076,-99.00206289000002,4,-0.6922736687216586,No significativo,50.0
19.260759999999998,-99.00206289000002,12,-0.6715148528261424,No significativo,50.0
19.270759999999996,-99.00206289,60,-0.6017421660662137,No significativo,50.0
19.28076,-99.00206289000002,25,-0.5679129846068542,No significativo,50.0
19.29076,-99.00206289,17,-0.6487858715331354,No significativo,50.0
19.30076,-99.00206289000002,1,-0.6008360272771236,No significativo,50.0
19.330759999999998,-99.00206289,2,-0.7983742832987405,No significativo,50.0
19.340759999999996,-99.00206289000002,6,-0.509886541409203,No significativo,50.0
19.35076,-99.00206289000002,13,-0.442399032942299,No significativo,50.0
19.36076,-99.00206289,65,-0.25499305610777934,No significativo,50.0
19.370759999999994,-99.00206289000002,18,-0.38185248658037724,No significativo,50.0
19.170759999999998,-98.99206288999999,3,-0.6954771896931887,No significativo,50.0
19.19076,-98.99206289000001,1,-0.7307159203800215,No significativo,50.0
19.21076,-98.99206289000001,8,-0.7518591587921213,No significativo,50.0
19.22076,-98.99206288999999,22,-0.7751167210454308,No significativo,50.0
19.230759999999997,-98.99206289000001,7,-0.7597878731966586,No significativo,50.0
19.240759999999998,-98.99206288999999,5,-0.757900084052721,No significativo,50.0
19.260759999999998,-98.99206289000001,4,-0.6159383404286234,No significativo,50.0
19.27076,-98.99206288999999,1,-0.5827132514953239,No significativo,50.0
19.28076,-98.99206289000001,1,-0.5132426109984252,No significativo,50.0
19.29076,-98.99206288999999,2,-0.7342397934487048,No significativo,50.0
19.330759999999998,-98.99206288999999,1,-0.7881047103557206,No significativo,50.0
19.340759999999996,-98.99206289000001,5,-0.7518591587921211,No significativo,50.0
19.35076,-98.99206289000001,14,-0.4347105826106264,No significativo,50.0
19.36076,-98.99206288999999,18,-0.43471058261062634,No significativo,50.0
19.21076,-98.98206289000001,1,-0.7518591587921212,No significativo,50.0
19.22076,-98.98206288999998,5,-0.762430777998171,No significativo,50.0
19.330759999999998,-98.98206288999998,4,-0.7835740164102707,No significativo,50.0
19.340759999999996,-98.98206289000001,11,-0.7650736827996835,No significativo,50.0
19.35076,-98.98206289000001,4,-0.7025249358305554,No significativo,50.0
19.15076,-98.97206289000002,1,,No significativo,50.0
19.21076,-98.97206289,5,-0.8364321124405197,No significativo,50.0
19.22076,-98.97206289000002,1,-0.7694785241355375,No significativo,50.0
19.31076,-98.97206289000002,2,-0.7994314452193454,No significativo,50.0
19.330759999999998,-98.97206289000002,8,-0.7881047103557206,No significativo,50.0
19.340759999999996,-98.97206289,4,-0.7687737495218009,No significativo,50.0
19.22076,-98.96206289000001,3,-0.82586049323447,No significativo,50.0
19.310759999999995,-98.96206289000001,2,-0.8223366201657868,No significativo,50.0
19.32076,-98.96206289,7,-0.7994314452193454,No significativo,50.0
