edge_u,edge_v,edge_key,accidentes_totales,severidad_total,muertos_totales,heridos_totales,accidentes_graves,distancia_prom_edge
385638821,385638655,0,1,0,0,0,0,0.0741142527862165
385638832,385638681,0,1,0,0,0,0,2.6632409612024506
385638847,11887914767,0,1,0,0,0,0,0.4408240958660876
385638921,3050291267,0,1,3,0,1,0,0.8071022428490925
385638930,2937976906,0,1,0,0,0,0,0.8627998866954916
385638937,1932474023,0,2,0,0,0,0,0.44078366841544014
385638953,385638967,0,1,6,0,2,0,0.7567161787982049
385638963,385638919,0,1,3,0,1,0,1.582263357019583
385638970,2941322738,0,1,0,0,0,0,0.5419140351536993
385638994,271720178,0,1,3,0,1,0,0.1015735186719409
385639028,385639030,0,3,0,0,0,0,2.905849322969091
385639030,271720195,0,1,3,0,1,0,0.9665377169732735
385639032,385639038,0,1,0,0,0,0,3.3932354978592936
385639040,385639056,0,1,3,0,1,0,1.8897460084295188
385639040,1932473981,0,1,0,0,0,0,0.5206954182483973
385639044,7978518264,0,7,0,0,0,0,2.9388539302684435
385639054,387995802,0,3,0,0,0,0,2.417294794807317
385639056,385639058,0,1,0,0,0,0,5.443378785958002
385639058,385639038,0,1,3,0,1,0,1.8759409552190214
385639058,385639062,0,1,0,0,0,0,2.219389073959314
385639119,271721259,0,1,0,0,0,0,0.4270443239868422
385639135,385639131,0,1,0,0,0,0,2.3129922853997176
385639136,1932474206,0,1,0,0,0,0,0.21990615428181892
385639174,385639166,0,1,3,0,1,0,0.30726592355804183
385639198,1932736022,0,4,0,0,0,0,2.1259936741880847
385639210,385638834,0,2,0,0,0,0,0.20887002352782663
385641888,385641890,0,1,0,0,0,0,1.9399417899167637
385641896,8169679656,0,1,0,0,0,0,0.3283504386284516
385641897,385641900,0,2,6,0,2,0,1.298895375021491
385641902,271597343,0,15,13,1,1,1,4.3782150719437976
385641914,385641894,0,1,0,0,0,0,0.3429510107479839
385641934,385642018,0,1,0,0,0,0,0.8108720073555592
385641942,385641943,0,11,15,0,5,0,3.091814358432673
385641942,3029700730,0,6,3,0,1,0,6.124057283098915
385641965,385639208,0,1,0,0,0,0,2.9921983177176275
385641986,385641988,0,1,0,0,0,0,0.06517637079470165
385641995,2733145449,0,1,0,0,0,0,0.23804422278013726
385642004,385642000,0,1,0,0,0,0,0.13120826361004467
385642005,385641934,0,1,0,0,0,0,1.3909493279432557
385642014,8114314375,0,1,0,0,0,0,0.5939857241511087
385642032,1932474089,0,1,0,0,0,0,0.3520179887113425
385642034,387152588,0,1,3,0,1,0,0.48776127160072613
385710487,385716408,0,2,0,0,0,0,5.726824118424005
385710487,6106161935,0,4,3,0,1,0,7.186654378354113
385710698,269286667,0,1,0,0,0,0,4.774411488759592
385710846,385715387,0,1,3,0,1,0,2.373582904441655
385710893,385710487,0,1,0,0,0,0,11.10682869958844
385710895,385710894,0,1,0,0,0,0,3.022314219088659
385710908,385714528,0,1,3,0,1,0,0.34764489659580183
385710925,385710926,0,1,0,0,0,0,3.164380907110878
385710926,385710927,0,1,3,0,1,0,3.308101387448765
385710972,385710488,0,2,3,0,1,0,1.6574421034378033
385711036,385711033,0,1,3,0,1,0,2.4684666272774893
385711519,269275942,0,1,0,0,0,0,0.6276305542714782
385712050,385712053,0,1,0,0,0,0,2.17188870365395
385714422,385714423,0,1,0,0,0,0,1.4181493138520402
385714429,385711739,0,2,0,0,0,0,0.25241253304784017
385714833,385714528,0,1,0,0,0,0,0.40910904950426547
385715615,385715761,0,1,3,0,1,0,1.5967185058807407
385716927,385716934,0,1,0,0,0,0,0.41696053664792027
385716928,385741167,0,1,0,0,0,0,2.664903941263151
385716929,388435335,0,1,10,1,0,1,2.358795175576909
385716936,385741181,0,1,3,0,1,0,2.8918284758457156
385717003,385718830,0,1,0,0,0,0,3.840454598103898
385717005,385717009,0,1,3,0,1,0,1.7056328014441757
385717007,385717009,0,1,0,0,0,0,2.7235768823660753
385717085,385717084,0,3,0,0,0,0,1.9172937798080387
385717149,388432001,0,1,3,0,1,0,4.807241931429853
385717154,385717195,0,1,0,0,0,0,0.15796810848922746
385717276,1389042083,0,1,10,1,0,1,7.610869474291669
385718065,385718067,0,1,6,0,2,0,0.6235551506321967
385718067,385718065,0,1,0,0,0,0,0.14398163996587118
385718188,1499507317,0,2,0,0,0,0,3.946530014981008
385718250,385718254,0,2,0,0,0,0,0.5473655928794839
385718591,385718357,0,1,0,0,0,0,3.925145368177394
385718596,385717081,0,2,3,0,1,0,1.5667729465174414
385741183,385741181,0,1,0,0,0,0,1.1917456549589256
385741744,385741743,0,1,0,0,0,0,1.5666368645252864
385741950,385741951,0,1,0,0,0,0,0.9895400456663543
385741951,385741950,0,1,3,0,1,0,0.9174923888726784
385741951,5846366558,0,1,0,0,0,0,1.2736499557945666
385742477,370270140,0,1,0,0,0,0,0.8242757074972834
385742477,385742479,0,1,3,0,1,0,0.7295426313097547
386153432,386153440,0,1,0,0,0,0,3.2792743020631687
386153462,386154202,0,1,0,0,0,0,0.4500176667832295
386153874,386285863,0,1,0,0,0,0,6.137734551709377
386153944,386154468,0,2,3,0,1,0,4.024008644148935
386154110,271047102,0,1,0,0,0,0,3.2484913952532626
386154200,386154176,0,1,0,0,0,0,1.2788027676481877
386154213,382908653,0,1,3,0,1,0,0.16866163315110785
386154486,386154201,0,2,0,0,0,0,0.956469423391149
386154706,386154742,0,1,0,0,0,0,0.2889080339065375
386156628,379122264,0,2,3,0,1,0,3.748488947070594
386156807,386156628,0,1,3,0,1,0,3.7079204334259344
386243487,11180334516,0,1,0,0,0,0,4.497450369802626
386243636,382923112,0,1,0,0,0,0,0.15015227539208076
386243637,386243487,0,1,0,0,0,0,2.2041871761458247
386243637,6106994188,0,3,3,0,1,0,1.3065018134073647
386243638,382923117,0,1,0,0,0,0,1.0750914051807856
386243746,1402648722,0,1,0,0,0,0,1.409391154206733
386243754,386243765,0,1,6,0,2,0,2.2216248770787095
386243763,386243638,0,1,3,0,1,0,0.5534146647063081
386243766,386243756,0,1,0,0,0,0,0.9184612370358428
386243789,386243792,0,1,0,0,0,0,0.22201291644100665
386243790,386243791,0,2,3,0,1,0,0.6217489377319242
386243791,1380253917,0,2,0,0,0,0,1.6295182178598877
386244302,386244306,0,3,0,0,0,0,0.7451387335062519
386244310,47077060,0,1,6,0,2,0,1.346739754272619
386244368,1865208063,0,6,12,0,4,0,4.955733709533442
386244370,386248434,0,1,3,0,1,0,0.8648739327118474
386244397,386248025,0,1,0,0,0,0,1.50399712397551
386244531,8189543001,0,3,3,0,1,0,0.9452774015786064
386244600,386244601,0,1,0,0,0,0,0.8080308340969954
386244675,386244745,0,1,0,0,0,0,0.9390028512872267
386244676,269364860,0,1,0,0,0,0,2.120249740373948
386244679,386244301,0,1,0,0,0,0,0.1627529853462427
386244679,1795200266,0,2,0,0,0,0,0.6210730773784932
386245105,386245106,0,2,0,0,0,0,1.1409114538979765
386245106,1932854610,0,3,6,0,2,0,10.223004973220922
386245108,773016039,0,1,3,0,1,0,0.04489589998274525
386245734,386245155,0,1,0,0,0,0,1.4533608621973875
386245735,386247767,0,1,0,0,0,0,0.2979274062897477
386245740,386245736,0,1,0,0,0,0,0.3880692889493965
386246249,386247355,0,1,0,0,0,0,0.13755276394407806
386246254,1795200237,0,1,0,0,0,0,0.1603518998832786
386246257,271536632,0,3,0,0,0,0,4.001271935926158
386246528,386248056,0,2,0,0,0,0,1.5013149365102902
386246540,1932678158,0,1,0,0,0,0,2.3307756493782104
386246835,386248328,0,1,0,0,0,0,0.054597219819509345
386246838,47073070,0,1,0,0,0,0,3.3125973790365473
386246838,386248889,0,3,0,0,0,0,2.463118833087056
386246844,386248325,0,1,0,0,0,0,0.0016645390380634695
386246845,1932668294,0,1,0,0,0,0,1.8965124819076584
386246846,6137610998,0,1,0,0,0,0,0.7674660068768552
386246847,1932668318,0,1,3,0,1,0,0.9862771305902175
386246848,386246950,0,1,0,0,0,0,2.043922443402107
386246848,6367848589,0,1,10,1,0,1,1.8457567907431656
386246950,271521200,0,4,16,1,2,1,1.7112694843913872
386246950,271718517,0,1,3,0,1,0,0.020139709635386714
386247011,8098190105,0,6,12,0,4,0,1.0922617593793127
386247028,386247030,0,1,0,0,0,0,0.5181779316441822
386247030,386247182,0,1,0,0,0,0,0.5329703583205831
386247068,386247069,0,1,0,0,0,0,1.4018700926826897
386247071,271540691,0,1,0,0,0,0,1.2228648250728562
386247075,386247169,0,1,3,0,1,0,0.817749930189442
386247086,8098190105,0,1,10,1,0,1,1.1692941162487547
386247170,386247174,0,1,0,0,0,0,1.6536586344491107
386247174,885838326,0,4,6,0,2,0,2.1568976920346614
386247181,386247068,0,1,0,0,0,0,1.632181449956828
386247181,386247182,0,1,0,0,0,0,1.0776139864159155
386247203,8098190105,0,2,10,1,0,1,0.4115344339287702
386247209,386247208,0,1,0,0,0,0,0.6125209237045326
386247210,386247211,0,1,0,0,0,0,0.78067746352502
386247211,386247332,0,1,0,0,0,0,0.9976142554316777
386247356,386246250,0,1,0,0,0,0,0.7736264992219245
386247388,1998135103,0,1,0,0,0,0,1.5434882341899716
386247439,386247384,0,1,0,0,0,0,1.0933894288235044
386247443,885838224,0,1,3,0,1,0,1.2822399839404162
386247528,386247440,0,1,0,0,0,0,2.9167227446680686
386247769,1692894048,0,1,0,0,0,0,0.07276132845428644
386248018,1865208066,0,5,0,0,0,0,0.12788263694225022
386248018,1932678134,0,2,0,0,0,0,3.2864209490976988
386248032,386244391,0,1,0,0,0,0,1.087783405322041
386248033,386249870,0,3,0,0,0,0,0.36342680206374217
386248036,6096179592,0,1,0,0,0,0,5.7052949651993545
386248059,386248092,0,1,0,0,0,0,1.7000418806138373
386248153,1932678143,0,1,0,0,0,0,0.025386516513419676
386248154,386248155,0,1,0,0,0,0,1.1524816311199813
386248157,6376145341,0,1,3,0,1,0,0.9541714905251394
386248158,386248017,0,1,0,0,0,0,0.5884438541278972
386248158,386248801,0,1,0,0,0,0,0.6506515983645486
386248325,386246843,0,1,0,0,0,0,0.6419145198141446
386248327,386248328,0,1,3,0,1,0,0.10418310715860513
386248327,386248797,0,1,0,0,0,0,0.16686827708474306
386248328,386246835,0,2,0,0,0,0,1.003977516250046
386248329,5849352125,0,2,3,0,1,0,0.058014134073175044
386248336,3063245965,0,1,10,1,0,1,8.48356503456476
386248414,386248413,0,1,0,0,0,0,0.8984358107472399
386248429,386248019,0,1,0,0,0,0,2.227989014262364
386248432,8104819778,0,1,0,0,0,0,2.201788985019735
386248435,1865208063,0,1,0,0,0,0,0.9787488049019843
386248688,386248434,0,1,0,0,0,0,0.32869105342686633
386248688,386248435,0,1,0,0,0,0,1.108890487503572
386248801,1865208067,0,1,0,0,0,0,0.4554165658030859
386248804,386248866,0,1,0,0,0,0,0.8845565803030111
386248806,386248805,0,1,0,0,0,0,2.539827023976515
386248872,386248018,0,3,3,0,1,0,6.14277115397313
386248877,386248878,0,1,0,0,0,0,1.067007356006763
386248879,1404054378,0,1,0,0,0,0,1.375034930031761
386248882,386248881,0,1,3,0,1,0,1.0821149598830364
386248886,386248437,0,1,6,0,2,0,0.7648179768474476
386248889,386248886,0,1,0,0,0,0,2.7823918017531915
386248890,386248887,0,2,0,0,0,0,2.0410371866435235
386249630,386249874,0,1,0,0,0,0,1.4439923392352663
386250130,1932678134,0,1,0,0,0,0,2.7711314809061105
386250134,386250183,0,2,0,0,0,0,2.954454820313094
386250136,386250135,0,1,0,0,0,0,0.28484170871125336
386250142,386244366,0,2,3,0,1,0,0.5334579010692705
386250164,386250171,0,1,3,0,1,0,0.8273700613154762
386250181,386250135,0,1,0,0,0,0,0.40040469208300156
386250798,1404054384,0,1,0,0,0,0,1.3352427470420556
386253851,386245104,0,1,3,0,1,0,0.3827275424250114
386253922,1795200271,0,2,3,0,1,0,0.24104658375635316
386253928,386253922,0,1,3,0,1,0,0.046030157238011064
386253964,386253930,0,1,0,0,0,0,1.0701047645045403
386253969,386253921,0,2,6,0,2,0,1.454171412420901
386253969,386253968,0,1,0,0,0,0,0.1252421477959625
386253977,386253975,0,1,0,0,0,0,0.0795217554503206
386253990,1404095405,0,1,0,0,0,0,0.18672800061501582
386254032,386253983,0,1,0,0,0,0,3.0246687913719974
386254033,386254032,0,1,3,0,1,0,1.1182902300670674
386254037,269366722,0,1,0,0,0,0,9.003275263750185
386254044,7960990306,0,1,0,0,0,0,3.871873898114337
386254046,386244193,0,1,0,0,0,0,3.0929846671829098
386254069,1404054328,0,1,0,0,0,0,0.7791864429288707
386273085,7533774757,0,5,0,0,0,0,1.9587991031295011
386273191,386273554,0,2,0,0,0,0,2.486492597410763
386273193,386273553,0,1,0,0,0,0,4.723523349229703
386273203,386273378,0,2,0,0,0,0,0.2889685013002846
386273206,6366427715,0,1,3,0,1,0,3.0781905213004768
386273209,386273368,0,1,0,0,0,0,2.7935072922068858
386273214,1404471532,0,7,19,1,3,1,0.7128333878280398
386273232,386273253,0,1,0,0,0,0,1.8650623038630612
386273234,1404489320,0,1,0,0,0,0,5.913106856229848
386273240,386273254,0,1,0,0,0,0,2.713039665449289
386273368,337119839,0,1,0,0,0,0,0.781184661294021
386273507,386273506,0,2,6,0,2,0,4.852152737976608
386273508,386273507,0,1,0,0,0,0,2.7669185197694177
386273509,386273508,0,1,3,0,1,0,2.826872455056083
386273510,386273509,0,2,3,0,1,0,2.966009120839802
386273523,386273544,0,2,3,0,1,0,1.834118850723308
386273524,386273523,0,1,0,0,0,0,2.125441678694602
386273530,386273542,0,1,0,0,0,0,5.838431845797597
386273533,497417661,0,1,0,0,0,0,4.129739858546338
386273539,386273532,0,1,0,0,0,0,3.1800528092018068
386273542,1975821739,0,3,0,0,0,0,4.145440212038283
386273546,386273547,0,1,0,0,0,0,4.065015102637526
386273556,1776283189,0,1,0,0,0,0,6.230930286407478
386273559,1975821740,0,1,0,0,0,0,1.3207311578408838
386273624,337116167,0,3,10,1,0,1,1.4794146221986002
386273682,386273534,0,2,0,0,0,0,2.5431851950785047
386273684,386273683,0,1,0,0,0,0,6.126340449011738
386273685,386273686,0,1,0,0,0,0,1.327396321558274
386273686,386273687,0,1,3,0,1,0,2.1081931110038328
386273728,1776471170,0,1,3,0,1,0,4.761190185890951
386273729,1404489346,0,1,3,0,1,0,2.6654479974449945
386273735,6406950318,0,2,0,0,0,0,2.1218126037404375
386273763,1144605006,0,1,0,0,0,0,7.545273102850981
386274478,7967287187,0,1,0,0,0,0,0.3421228359472378
386274555,386277383,0,1,0,0,0,0,1.9862719085783707
386274558,386274560,0,6,3,0,1,0,1.6252456388599432
386274560,1404471535,0,1,3,0,1,0,5.841362693410478
386274560,6148113110,0,1,0,0,0,0,0.76873388475405
386274563,386275417,0,2,0,0,0,0,4.398169473393055
386276489,494746890,0,2,6,0,2,0,0.6161263785322082
386277384,386276726,0,1,0,0,0,0,0.21759576771515937
386277489,3710614766,0,1,0,0,0,0,1.9874500321400244
386277518,6148113108,0,1,0,0,0,0,1.548441282265405
386277529,2167600513,0,1,0,0,0,0,6.3007954833902
386277597,8105809844,0,1,0,0,0,0,2.3406306289462226
386277623,2167600182,0,4,6,0,2,0,3.335224133645781
386277628,6416898590,0,1,0,0,0,0,3.9906108101463915
386277638,386277702,0,1,0,0,0,0,0.4805577603874147
386277649,5475642385,0,2,0,0,0,0,4.779482891356729
386277655,2167600297,0,1,0,0,0,0,156.02717945654314
386277678,386277665,0,1,3,0,1,0,7.065687293673446
386277680,2167600245,0,1,0,0,0,0,3.5867146239866017
386277681,4589779657,0,1,0,0,0,0,0.08670353805132774
386277707,4589779658,0,3,3,0,1,0,1.37506874991612
386277710,386277711,0,1,0,0,0,0,3.551183836363463
386277711,386277710,0,1,3,0,1,0,3.1444990965928903
386277711,2122107769,0,2,0,0,0,0,3.4258337556982283
386277724,2122107618,0,1,3,0,1,0,58.52442399783472
386277724,4589779641,0,1,3,0,1,0,1.1575176162943643
386277726,2122107618,0,5,6,0,2,0,11.863730629046985
386277774,4316277479,0,1,0,0,0,0,1.9378533306291645
386277787,386277788,0,1,3,0,1,0,1.9859386762274855
386277792,2335897402,0,1,0,0,0,0,3.2284060583211684
386277810,386277788,0,1,0,0,0,0,2.8512767091212496
386277852,10749286440,0,1,3,0,1,0,0.3427929784949605
386277981,2335841157,0,1,3,0,1,0,2.9416189100134353
386278002,386278000,0,1,3,0,1,0,0.4758086004939509
386278010,6159980579,0,1,0,0,0,0,5.347435587248563
386278013,1394294096,0,1,10,1,0,1,1.0864247200200035
386278014,2768786611,0,3,0,0,0,0,3.6255472801222273
386278014,8137209630,0,1,0,0,0,0,0.42580191163692976
386278048,3586493377,0,4,0,0,0,0,0.2535258052306019
386278050,7928643408,0,2,3,0,1,0,0.7591782776804443
386278057,386278058,0,1,0,0,0,0,0.4916915213209038
386278057,386278287,0,2,0,0,0,0,1.3492292730114552
386278166,386278165,0,1,0,0,0,0,0.2909152298210048
386278225,845141303,0,1,10,1,0,1,0.2949962927795299
386278228,845112533,0,2,3,0,1,0,1.2145740675678907
386278228,7960912877,0,4,9,0,3,0,0.49569717179242767
386278270,845139407,0,1,6,0,2,0,2.531923650591961
386278271,386278177,0,1,0,0,0,0,0.43097800167814565
386278271,386278410,0,1,3,0,1,0,0.00932663505266884
386278278,845112569,0,1,3,0,1,0,1.3405940382239474
386278281,386278347,0,1,0,0,0,0,0.64888487111975
386278286,386278282,0,1,0,0,0,0,0.1254369918692634
386278287,386278304,0,1,0,0,0,0,0.8739008306672482
386278288,386278292,0,1,0,0,0,0,0.9974679099290497
386278288,386278305,0,1,0,0,0,0,0.9230371185163116
386278297,386278372,0,3,0,0,0,0,3.291976838482526
386278301,386278285,0,1,0,0,0,0,0.5024223541071354
386278301,386278345,0,1,3,0,1,0,2.356090358321524
386278318,2768786633,0,1,0,0,0,0,0.2840167824937968
386278347,6364357327,0,1,0,0,0,0,2.9586356700028817
386278348,3708203333,0,1,3,0,1,0,0.7723820976785313
386278413,386278510,0,1,6,0,2,0,2.5253555650715636
386278501,845127574,0,1,6,0,2,0,1.980816308468451
386278505,386278504,0,1,0,0,0,0,3.7784459350691773
386278510,386278511,0,1,6,0,2,0,0.784281198350515
386278632,1412793171,0,3,0,0,0,0,1.6104754049035577
386278665,5441389153,0,3,9,0,3,0,81.45909658195046
386278678,2335785453,0,1,0,0,0,0,0.4952125004152457
386278727,386278728,0,2,0,0,0,0,3.0896795635126
386278728,386278727,0,1,0,0,0,0,2.0303914850691203
386278729,6152287053,0,1,6,0,2,0,1.1335392750215498
386278737,506372877,0,1,0,0,0,0,0.44153031230426804
386278752,3012496775,0,1,0,0,0,0,0.8915334238486213
386278793,1107343147,0,1,0,0,0,0,3.251221639015745
386278796,1107343189,0,1,0,0,0,0,3.6995928676388496
386278800,386278869,0,1,0,0,0,0,0.25164914453772347
386278845,1107323712,0,1,0,0,0,0,3.6465708509805466
386278869,386278878,0,3,0,0,0,0,0.19280354432544877
386278892,3005429605,0,1,0,0,0,0,0.29099851544549743
386278894,386283896,0,1,0,0,0,0,0.21258345748107507
386278895,1107323676,0,1,3,0,1,0,4.870306355716999
386278907,3035547428,0,2,0,0,0,0,1.5533627869582367
386283883,386283890,0,1,3,0,1,0,1.3157367299828586
386283884,1107343037,0,1,0,0,0,0,0.3996126267862812
386283889,386278905,0,1,0,0,0,0,1.5345193825862151
386285428,270934166,0,3,6,0,2,0,2.817264169954948
386285430,386285431,0,1,0,0,0,0,2.777336377459309
386285430,2497762860,0,1,0,0,0,0,0.905090098126301
386285435,386285852,0,1,3,0,1,0,16.1057371795774
386285446,4790526746,0,2,0,0,0,0,2.5231574106254544
386285453,386285436,0,1,0,0,0,0,8.345667185150624
386285454,386285460,0,1,0,0,0,0,11.559493041458834
386285455,386285451,0,1,0,0,0,0,3.6030350619546634
386285458,1381396402,0,1,3,0,1,0,3.7182217154473656
386285468,3608277319,0,2,0,0,0,0,1.5480446313926983
386285469,379122437,0,4,6,0,2,0,2.7427654081829296
386285474,390417105,0,1,3,0,1,0,1.2590872066854457
386285475,390413188,0,1,3,0,1,0,1.0688951724403437
386285476,386285477,0,2,0,0,0,0,1.4529738379938018
386285477,386285472,0,1,3,0,1,0,0.12757500017316767
386285481,6426919594,0,2,0,0,0,0,6.726719109046493
386285482,386285481,0,1,29,2,3,1,0.16740582078841798
386285484,379122371,0,1,0,0,0,0,0.8628798857162413
386285487,386285486,0,1,0,0,0,0,1.371008397173919
386285488,3733368185,0,1,0,0,0,0,1.8171633342769142
386285493,386285495,0,2,0,0,0,0,1.2676378325312028
386285494,386285468,0,3,3,0,1,0,1.130013371974502
386285494,3608278018,0,3,0,0,0,0,1.6688496230959255
386285845,371777245,0,1,3,0,1,0,1.7632510846692042
386285845,386285844,0,2,3,0,1,0,1.8706726015524078
386285858,8887168104,0,1,0,0,0,0,1.6426665521992432
386285860,386285861,0,1,0,0,0,0,6.108279777014654
386285873,386285882,0,1,0,0,0,0,2.6607805066765797
386285877,386285875,0,1,0,0,0,0,4.625809796693665
386285883,382905292,0,1,0,0,0,0,3.133709081845776
386285890,385044860,0,1,0,0,0,0,17.631714960435456
386285894,386285905,0,1,3,0,1,0,5.853438292058339
386285916,386285890,0,2,3,0,1,0,9.007415064365425
386292680,386292677,0,3,9,0,3,0,0.995739245779073
386292680,386302300,0,1,0,0,0,0,7.945616408771184
386292682,386292726,0,1,0,0,0,0,3.300623597922727
386292682,691539021,0,2,3,0,1,0,0.21863026392959795
386292689,8887174428,0,1,0,0,0,0,3.0556291697207087
386292713,3639972792,0,1,3,0,1,0,0.7219206501939306
386292716,3639972792,0,3,9,0,3,0,7.209076661801432
386292737,386292739,0,1,3,0,1,0,2.943992052122164
386292739,386292741,0,1,3,0,1,0,3.396026103996373
386292809,386292813,0,1,0,0,0,0,0.1611875915837983
386292816,386292820,0,1,6,0,2,0,0.741078095062183
386292843,386292845,0,2,3,0,1,0,8.352394400207196
386292863,386292689,0,6,0,0,0,0,7.454695989137527
386292863,1967885348,0,1,0,0,0,0,2.639109454506849
386292865,455913092,0,5,0,0,0,0,23.492705091181886
386292867,386292869,0,1,0,0,0,0,1.9903074727493535
386292890,386292892,0,1,3,0,1,0,2.1103478787044634
386292903,1406861651,0,4,6,0,2,0,10.02913074491591
386292937,3062807629,0,1,0,0,0,0,8.288917499752895
386297993,386285903,0,1,0,0,0,0,3.706299260964529
386298039,7921155799,0,1,0,0,0,0,3.2750657261916607
386298059,386298060,0,1,0,0,0,0,0.25964627511280547
386302271,386292716,0,1,0,0,0,0,0.4225298976731492
386302302,386302293,0,1,0,0,0,0,8.102357909258574
386310063,386310064,0,3,0,0,0,0,2.5952739140498227
386310064,386310101,0,1,0,0,0,0,2.607913161636159
386310073,3093746229,0,1,0,0,0,0,12.109977411847414
386310097,7920900037,0,2,6,0,2,0,0.417137170072192
386310097,7931799240,0,2,3,0,1,0,0.48161618413140894
386310101,1967747658,0,1,3,0,1,0,1.8506183966387633
386313213,3980855063,0,3,3,0,1,0,1.5926150338313363
386316000,386313213,0,1,0,0,0,0,1.391461876850552
386316022,386321018,1,1,0,0,0,0,15.536779839098696
386316067,370275128,0,1,0,0,0,0,0.03690262415071777
386320969,386320974,1,1,0,0,0,0,0.16506484608948785
386320999,386321001,0,1,3,0,1,0,1.694366870423367
386321015,386321013,0,1,0,0,0,0,48.291194959764724
386321021,386321024,1,1,3,0,1,0,0.9839283818780963
386329020,386329014,0,1,0,0,0,0,4.821226986513277
386329026,386329031,0,1,3,0,1,0,0.7228862401544072
386329090,386329093,1,1,0,0,0,0,8.795428686508437
386329094,386329096,0,1,0,0,0,0,7.755626218703903
386329122,386329122,1,1,3,0,1,0,1.901816003691073
386329133,5343468670,0,1,0,0,0,0,11.481533831061196
386333322,386320958,0,1,0,0,0,0,6.010170354830097
386333331,914963317,0,1,0,0,0,0,2.858825993083402
386333476,1969252514,0,1,3,0,1,0,7.449120120757333
386337376,386337394,0,1,0,0,0,0,6.596313447814185
386337376,386337397,0,1,0,0,0,0,4.873640606076014
386337394,1798206895,0,4,6,0,2,0,5.993878491496668
386337401,1798206915,0,1,0,0,0,0,5.558450589336477
386337406,1798206936,0,2,3,0,1,0,7.258676797004865
386337408,1967773034,0,1,3,0,1,0,1.4078942485269648
386337417,8037962196,0,1,0,0,0,0,1.4564852137006303
386337420,1967885275,0,1,0,0,0,0,5.4193503477154215
386337422,1797789519,0,4,3,0,1,0,5.8082703571816525
386337459,1967692704,0,2,0,0,0,0,5.270480774395171
386478442,386478475,0,1,0,0,0,0,0.805477889597245
386478444,6166955790,0,2,0,0,0,0,2.067483028591249
386478473,386478442,0,2,3,0,1,0,0.7448892316039557
387051351,1433073708,0,2,3,0,1,0,3.9507217779929453
387060033,387060042,0,1,0,0,0,0,0.10568338529607414
387071946,489142460,0,1,0,0,0,0,0.6089194442900187
387071951,1134851401,0,2,0,0,0,0,1.9286049048192095
387076528,6101622091,0,2,0,0,0,0,6.216936757381376
387152343,387152423,0,1,0,0,0,0,3.6463810027655668
387152433,1932895866,0,1,0,0,0,0,0.7301374178741915
387152505,6137568522,0,5,0,0,0,0,1.0432321891693213
387152547,271721139,0,1,0,0,0,0,6.128395132819941
387152555,387152554,0,1,0,0,0,0,0.0015389709547319562
387152582,387152584,0,1,3,0,1,0,3.1546445966832755
387152779,4805300096,0,1,3,0,1,0,0.6831370447229694
387188109,740115757,0,2,0,0,0,0,1.152439072716653
387188111,387188218,0,1,0,0,0,0,2.5496883658995553
387188224,274976296,0,1,3,0,1,0,0.7453326998000722
387188226,387188203,0,1,0,0,0,0,0.8146194544746557
387188227,372208108,0,1,0,0,0,0,3.2805712615013345
387188227,739866418,0,1,0,0,0,0,6.058738777390466
387188228,387188227,0,1,0,0,0,0,0.2841875813254265
387188228,9279201790,0,1,0,0,0,0,2.9505771436428683
387262480,2265791955,0,1,3,0,1,0,1.2684522806626153
387262482,670011701,0,7,3,0,1,0,0.9946120185272631
387262495,670386132,0,2,0,0,0,0,1.6376532138583275
387262495,6191003269,0,3,0,0,0,0,2.4767218460873734
387262499,674102182,0,1,0,0,0,0,1.168101265836673
387262527,3439729770,0,1,3,0,1,0,0.29458287246925574
387262530,3311072186,0,3,0,0,0,0,0.42524168648386135
387263053,8348882942,0,5,0,0,0,0,3.9949297492776585
387263241,670000958,0,1,0,0,0,0,2.154325435048276
387263481,680290507,0,1,0,0,0,0,8.2448129434794
387266766,387266767,0,1,0,0,0,0,6.038221259275921
387266891,6143739407,0,3,0,0,0,0,0.9975550907823916
387267212,6143533328,0,9,3,0,1,0,1553.8947429768248
387469587,270494069,0,3,15,0,5,0,3.8913091707828524
387469589,8085943700,0,1,0,0,0,0,2.1897337301232698
387469636,387469641,0,2,6,0,2,0,0.6000141052212583
387469641,387469635,0,1,6,0,2,0,1.4206859702462873
387469651,8063928718,0,1,0,0,0,0,108.9312893000937
387469660,3471861730,0,1,0,0,0,0,23.1334381727696
387469677,270494063,0,3,0,0,0,0,2.623145336509101
387469686,387469687,0,1,6,0,2,0,1.5389974020837462
387469691,8063928719,0,1,9,0,3,0,1.1425280870476466
387471288,5951829898,0,1,13,1,1,1,9.211327221236825
387471311,387471275,0,1,3,0,1,0,0.6388044451130409
387471697,8212061253,0,1,3,0,1,0,10.475655293755992
387472205,387471323,0,1,6,0,2,0,2.200755606126273
387472206,387472205,0,1,0,0,0,0,2.2839586938556184
387472211,6146249209,0,4,0,0,0,0,4.038645824802575
387474169,387474166,0,1,0,0,0,0,0.06326433394761383
387474189,2309426384,0,1,0,0,0,0,0.755883344361541
387474192,277246854,0,1,3,0,1,0,2.7617885253103944
387474194,387474188,0,1,3,0,1,0,4.998103501732082
387474201,277248904,0,1,0,0,0,0,2.7562701302877732
387547997,270288439,0,2,3,0,1,0,1.8336682966175757
