id,latitud,longitud,cluster_dbscan,riesgo_cluster
1048317-703-192577964,19.44793312,-99.05867282,6,50.96639904846863
1079214-999-4,19.47305474,-99.14528129,2,51.858459708593514
1051347-703-100343582,19.48437735,-99.14641778,87,50.29735355337496
1072515-999-19,19.55348584,-99.13061379,-1,0.0
1075942-999-0,19.44834066,-99.05757966,6,50.96639904846863
1079236-703-192577549,19.47489375,-99.09934844,-1,0.0
1085795-703-192577720,19.4790258,-99.09756264,15,50.728516205768656
1066775-703-100344414,19.54114668,-99.14287965,-1,0.0
1085811-703-192577646,19.48159963,-99.1285689,92,50.49063336306869
1063491-999-9,19.46266926,-99.12032314,-1,0.0
1085795-703-192577699,19.50420203,-99.07789862,-1,0.0
1085811-703-192577636,19.48577169,-99.13923918,-1,0.0
1075925-999-19,19.48180895,-99.13771357,-1,0.0
1085811-703-192577639,19.46133554,-99.10527688,96,50.59470710674992
1060098-999-0,19.50288786,-99.13126231,104,50.34195658638121
1070074-999-30,19.50288786,-99.13126231,104,50.34195658638121
1070074-999-32,19.50581992,-99.12979118,-1,0.0
1063491-999-15,19.48721086,-99.1238134,100,50.654177817424916
1079214-999-19,19.49224135,-99.12037055,93,50.996134403806124
1051347-703-100343581,19.48769222,-99.13398986,71,50.34195658638121
1085811-703-192577644,19.5103674,-99.13747745,-1,0.0
1085809-703-192577660,19.49519871,-99.15418132,22,50.386559619387455
1051347-703-100343590,19.49519871,-99.15418132,22,50.386559619387455
1063491-999-21,19.46587851,-99.11811545,90,50.49063336306869
1079236-703-192577557,19.49225185,-99.0860604,-1,0.0
1060082-999-11,19.50288786,-99.13126231,104,50.34195658638121
1085811-703-192577632,19.51775707,-99.14107342,-1,0.0
1085811-703-192577643,19.51354807,-99.16107448,-1,0.0
1085811-703-192577630,19.51775689,-99.14109261,94,50.356824264049955
1085795-703-192577723,19.49596488,-99.1227712,-1,0.0
1048317-703-192577978,19.47381086,-99.10813105,-1,0.0
1048269-703-100343403,19.46817491,-99.09713346,-1,0.0
1051359-999-11,19.47469402,-99.10978037,-1,0.0
1046087-999-32,19.52098614,-99.14077947,-1,0.0
1060082-999-10,19.47330574,-99.12164457,86,50.356824264049955
1066775-703-100344421,19.54329372,-99.13687432,-1,0.0
1070074-999-27,19.57924503,-99.13006988,-1,0.0
1075925-999-17,19.46721413,-99.13464181,83,52.676181980374665
1075925-999-18,19.52825962,-99.15643406,-1,0.0
1085809-703-192577669,19.48384375,-99.09576406,-1,0.0
1079236-703-192577556,19.47488811,-99.12618351,-1,0.0
1085811-703-192577651,19.49532243,-99.14320382,-1,0.0
1046087-999-18,19.48788818,-99.12323529,100,50.654177817424916
1085811-703-192577728,19.45397537,-99.09627518,-1,0.0
1085811-703-192577641,19.49349914,-99.12125246,93,50.996134403806124
1055894-999-3,19.4944406,-99.1001278,-1,0.0
1085795-703-192577722,19.51502662,-99.16119523,-1,0.0
1046087-999-1,19.52342932,-99.1582409,107,50.22301516503122
1051359-999-5,19.51551617,-99.15988062,-1,0.0
1060082-999-3,19.46423577,-99.06323477,-1,0.0
1085809-703-192577674,19.51921134,-99.15664834,95,50.32708890871246
1070074-999-0,19.52361509,-99.16628471,-1,0.0
1063449-999-0,19.5180528,-99.15614377,95,50.32708890871246
1085809-703-192577665,19.5180528,-99.15614377,95,50.32708890871246
1070074-999-21,19.5180528,-99.15614377,95,50.32708890871246
1060082-999-19,19.46727287,-99.14349461,1,55.75379125780553
1083150-999-3,19.52371348,-99.16934324,-1,0.0
1072515-999-10,19.52020982,-99.15706723,95,50.32708890871246
1075925-999-28,19.49320763,-99.09029363,-1,0.0
1070074-999-20,19.4937896,-99.09190458,-1,0.0
1072515-999-20,19.49023008,-99.09085062,-1,0.0
1048269-703-100343411,19.4975264,-99.08962643,-1,0.0
1085811-703-192577647,19.50504454,-99.08436543,-1,0.0
1083150-999-16,19.49892866,-99.08610863,-1,0.0
1046087-999-17,19.49410735,-99.08681649,-1,0.0
1051359-999-26,19.50565068,-99.08200198,-1,0.0
1085795-703-192577726,19.49814445,-99.08377789,-1,0.0
1048317-703-192577980,19.47180626,-99.07083405,-1,0.0
1085809-703-192577681,19.45574097,-99.08908457,-1,0.0
1070074-999-14,19.4568254,-99.08041925,-1,0.0
1046087-999-22,19.45107906,-99.09248832,75,50.63931013975617
1085809-703-192577668,19.45757906,-99.08171765,-1,0.0
1046087-999-36,19.45221012,-99.0771784,99,50.41629497472495
1051359-999-1,19.44920692,-99.07370442,-1,0.0
1072515-999-22,19.44755168,-99.06566962,-1,0.0
1083150-999-15,19.45890988,-99.06802448,-1,0.0
1075925-999-1,19.44830809,-99.06276498,6,50.96639904846863
1072515-999-5,19.44830809,-99.06276498,6,50.96639904846863
1048317-703-192577968,19.45019954,-99.05854015,6,50.96639904846863
1085795-703-192577711,19.46147324,-99.06254125,110,50.282485875706215
1066775-703-100344411,19.505835,-99.09257655,276,50.25275052036872
1075925-999-6,19.46199509,-99.12255128,83,52.676181980374665
1055894-999-20,19.48067157,-99.10524085,102,51.709782931906034
1048303-999-19,19.44855488,-99.06209869,6,50.96639904846863
1055894-999-26,19.44674037,-99.06190214,6,50.96639904846863
1079214-999-15,19.47401802,-99.08332129,-1,0.0
1066788-999-8,19.48266615,-99.10671843,102,51.709782931906034
1070074-999-3,19.47835458,-99.06815094,-1,0.0
1055894-999-21,19.50547134,-99.09479552,276,50.25275052036872
1048317-703-192577965,19.46786931,-99.12375595,35,50.7731192387749
1085811-703-192577635,19.47659205,-99.09180997,8,50.49063336306869
1085811-703-192577638,19.46725344,-99.14348472,1,55.75379125780553
1085809-703-192577690,19.46115246,-99.12640546,83,52.676181980374665
1066788-999-18,19.46115246,-99.12640546,83,52.676181980374665
1079236-703-192577561,19.46832303,-99.12507568,35,50.7731192387749
1048303-999-22,19.47610203,-99.09061265,8,50.49063336306869
1085811-703-192577637,19.48567418,-99.07841226,-1,0.0
1085811-703-192577656,19.48665983,-99.081478,-1,0.0
1085811-703-192577655,19.47035597,-99.08597386,-1,0.0
1048317-703-192577969,19.47659205,-99.09180997,8,50.49063336306869
1046087-999-13,19.45016065,-99.1019621,-1,0.0
1070074-999-31,19.493943,-99.14863968,63,50.4014272970562
1079214-999-1,19.50385206,-99.12771191,109,50.282485875706215
1046087-999-12,19.49391443,-99.12175173,93,50.996134403806124
1085809-703-192577676,19.49355072,-99.13664475,-1,0.0
1072515-999-12,19.505835,-99.09257655,276,50.25275052036872
1066805-999-3,19.48243924,-99.10607617,102,51.709782931906034
1063221-703-100344194,19.55628272,-99.12760634,-1,0.0
1055894-999-5,19.50062315,-99.09458502,-1,0.0
1046087-999-21,19.55797118,-99.13008249,-1,0.0
1066775-703-100344425,19.54754205,-99.13206194,-1,0.0
1066788-999-15,19.49129503,-99.13559731,-1,0.0
1085795-703-192577719,19.49109045,-99.13562014,-1,0.0
1060082-999-17,19.48929886,-99.12108308,93,50.996134403806124
1051359-999-29,19.49879285,-99.12455774,-1,0.0
1083150-999-19,19.49072072,-99.13351277,72,50.32708890871246
1070089-703-192577526,19.50245703,-99.12131191,-1,0.0
1048303-999-17,19.45287855,-99.10889129,103,51.44216473386857
1072515-999-4,19.46115246,-99.12640546,83,52.676181980374665
1048303-999-4,19.45953842,-99.12158814,83,52.676181980374665
1063491-999-24,19.45097691,-99.09747512,-1,0.0
1085795-703-192577715,19.46671611,-99.13965983,1,55.75379125780553
1083150-999-20,19.46671611,-99.13965983,1,55.75379125780553
1079236-703-192577554,19.46611846,-99.13395274,83,52.676181980374665
1048317-703-192577975,19.46384138,-99.11228438,89,50.609574784418676
1046087-999-30,19.46389054,-99.11227318,89,50.609574784418676
1063491-999-25,19.45585077,-99.1143902,103,51.44216473386857
1075925-999-27,19.46567788,-99.11157457,89,50.609574784418676
1079214-999-18,19.48153375,-99.11831497,111,50.505501040737435
1075925-999-9,19.49695392,-99.09720497,-1,0.0
1051359-999-14,19.48155889,-99.11830668,111,50.505501040737435
1055909-999-4,19.47311398,-99.14589428,2,51.858459708593514
1048317-703-192577966,19.55400637,-99.13473883,-1,0.0
1046087-999-26,19.46964222,-99.13053679,-1,0.0
1070074-999-16,19.46524614,-99.13981032,1,55.75379125780553
1070074-999-15,19.44989809,-99.05847185,6,50.96639904846863
1066788-999-17,19.51961676,-99.15069242,-1,0.0
1060082-999-34,19.505835,-99.09257655,276,50.25275052036872
1085795-703-192577702,19.49405317,-99.07889885,-1,0.0
1066788-999-10,19.54926263,-99.15635628,-1,0.0
1066788-999-4,19.46769264,-99.13006265,-1,0.0
1075954-999-0,19.47902422,-99.0975544,15,50.728516205768656
1046087-999-16,19.48686983,-99.09448492,-1,0.0
1060082-999-30,19.48686983,-99.09448492,-1,0.0
1079214-999-11,19.45411163,-99.10819752,103,51.44216473386857
1079214-999-20,19.47898354,-99.09781842,15,50.728516205768656
1085809-703-192577672,19.52281345,-99.15802478,107,50.22301516503122
1070074-999-18,19.47127402,-99.13748794,106,50.56497175141243
1072515-999-2,19.49342642,-99.1463208,63,50.4014272970562
1075925-999-7,19.50614502,-99.14851488,97,50.66904549509367
1048303-999-25,19.47292034,-99.13863054,106,50.56497175141243
1085809-703-192577687,19.52637037,-99.15889477,101,50.3716919417187
1060082-999-40,19.50519966,-99.15096348,97,50.66904549509367
1048303-999-30,19.49672905,-99.08289866,-1,0.0
1085800-999-6,19.54930892,-99.14182191,-1,0.0
1048317-703-192577963,19.46507345,-99.08619763,-1,0.0
1046087-999-0,19.46518676,-99.08618447,-1,0.0
1051359-999-12,19.46507345,-99.08619763,-1,0.0
1070074-999-33,19.49219114,-99.08520329,-1,0.0
1066788-999-12,19.50957765,-99.09650015,-1,0.0
1085811-703-192577648,19.48245285,-99.07534045,-1,0.0
1083150-999-17,19.48835744,-99.06787,-1,0.0
1051347-703-100343586,19.48486635,-99.06965004,-1,0.0
1070074-999-25,19.46767611,-99.12530902,35,50.7731192387749
1066775-703-100344415,19.4755172,-99.13342912,108,50.460898007731195
1055909-999-2,19.4755172,-99.13342912,108,50.460898007731195
1079236-703-192577547,19.46657784,-99.12416419,35,50.7731192387749
1060082-999-1,19.48262025,-99.10662168,102,51.709782931906034
1079214-999-13,19.48137697,-99.10679529,102,51.709782931906034
1048303-999-26,19.48262025,-99.10662168,102,51.709782931906034
1051359-999-19,19.45971566,-99.12210097,83,52.676181980374665
1063491-999-0,19.45971566,-99.12210097,83,52.676181980374665
1048303-999-23,19.46392097,-99.12529348,-1,0.0
1083150-999-21,19.45971566,-99.12210097,83,52.676181980374665
1070074-999-13,19.54989748,-99.12889709,-1,0.0
1048303-999-27,19.48491109,-99.13468228,71,50.34195658638121
1048303-999-20,19.47930243,-99.0986068,15,50.728516205768656
1066805-999-1,19.48064338,-99.07607311,-1,0.0
1079236-703-192577559,19.48326245,-99.11939369,111,50.505501040737435
1060082-999-18,19.48326245,-99.11939369,111,50.505501040737435
1070074-999-36,19.48177574,-99.1048208,102,51.709782931906034
1079236-703-192577558,19.50664232,-99.087768,-1,0.0
1072515-999-14,19.47014708,-99.13949966,106,50.56497175141243
1060082-999-36,19.46728761,-99.09490995,-1,0.0
1083150-999-2,19.47610203,-99.09061265,8,50.49063336306869
1083150-999-18,19.50420203,-99.07789862,-1,0.0
1051359-999-7,19.50341732,-99.07599934,-1,0.0
1075925-999-15,19.46384138,-99.11228438,89,50.609574784418676
1079214-999-10,19.46914072,-99.11589571,-1,0.0
1079236-703-192577546,19.47143105,-99.12237078,86,50.356824264049955
1063491-999-30,19.46859494,-99.11430262,-1,0.0
1079236-703-192577552,19.47973054,-99.12074411,112,50.29735355337496
1055894-999-7,19.46904193,-99.11560807,-1,0.0
1079236-703-192577563,19.51403075,-99.13507011,-1,0.0
1085795-703-192577700,19.51403075,-99.13507011,-1,0.0
1048303-999-21,19.48577169,-99.13923918,-1,0.0
1048317-703-192577976,19.49216726,-99.14010103,-1,0.0
1083150-999-0,19.47221822,-99.13418326,-1,0.0
1083150-999-8,19.49866194,-99.13203089,-1,0.0
1075925-999-29,19.49224135,-99.12037055,93,50.996134403806124
1048269-703-100343402,19.49224135,-99.12037055,93,50.996134403806124
1072515-999-9,19.49224135,-99.12037055,93,50.996134403806124
1055894-999-13,19.46556651,-99.141324,1,55.75379125780553
1083150-999-4,19.49548838,-99.118766,-1,0.0
1079236-703-192577555,19.48056446,-99.12927145,92,50.49063336306869
1046087-999-15,19.48452698,-99.10534498,-1,0.0
1063449-999-1,19.54486686,-99.15107989,-1,0.0
1055909-999-1,19.53573665,-99.1492478,-1,0.0
1072515-999-23,19.48054794,-99.14124729,-1,0.0
1055894-999-14,19.48054794,-99.14124729,-1,0.0
1048269-703-100343406,19.46735513,-99.08038023,-1,0.0
1075925-999-26,19.47055032,-99.07965126,-1,0.0
1075925-999-3,19.48468515,-99.09820708,-1,0.0
1072515-999-13,19.48623655,-99.11183572,-1,0.0
1048303-999-5,19.48075849,-99.13546435,-1,0.0
1051359-999-21,19.50288786,-99.13126231,104,50.34195658638121
1075925-999-21,19.50288786,-99.13126231,104,50.34195658638121
1066788-999-0,19.50333765,-99.13343357,104,50.34195658638121
1079214-999-12,19.50659137,-99.1473586,97,50.66904549509367
1085809-703-192577670,19.46634571,-99.13607925,1,55.75379125780553
1072515-999-7,19.56501503,-99.13845603,-1,0.0
1046087-999-4,19.4907618,-99.07178592,-1,0.0
1063491-999-19,19.48024634,-99.12953292,92,50.49063336306869
1085795-703-192577705,19.50481586,-99.13489548,-1,0.0
1066805-999-4,19.47084839,-99.13717263,106,50.56497175141243
1063459-703-192577525,19.56043548,-99.12495208,-1,0.0
1085795-703-192577710,19.4832234,-99.10003265,-1,0.0
1060082-999-0,19.48789109,-99.11407689,-1,0.0
1051359-999-18,19.4605496,-99.12462232,83,52.676181980374665
1048303-999-18,19.49338118,-99.12674902,-1,0.0
1079214-999-14,19.50028718,-99.12564982,-1,0.0
1055894-999-8,19.49238235,-99.12574485,-1,0.0
1075942-999-1,19.4568254,-99.08041925,-1,0.0
1048303-999-0,19.4732578,-99.07930491,-1,0.0
1055894-999-10,19.45682271,-99.08041593,-1,0.0
1075925-999-5,19.47624383,-99.11098761,-1,0.0
1085809-703-192577661,19.48384375,-99.09576406,-1,0.0
1048303-999-3,19.48236266,-99.09203409,-1,0.0
1046087-999-27,19.50407017,-99.09952209,-1,0.0
1051359-999-6,19.46602847,-99.14302438,1,55.75379125780553
1060082-999-24,19.4680132,-99.13724065,1,55.75379125780553
1070089-703-192577527,19.50872731,-99.13876792,-1,0.0
1075925-999-16,19.50333765,-99.13343357,104,50.34195658638121
1083150-999-6,19.50941204,-99.13944113,-1,0.0
1070074-999-26,19.51782495,-99.14304417,94,50.356824264049955
1072515-999-18,19.48767871,-99.11351492,-1,0.0
1083150-999-14,19.48721086,-99.1238134,100,50.654177817424916
1075925-999-10,19.48721086,-99.1238134,100,50.654177817424916
1060082-999-12,19.48513388,-99.11866815,111,50.505501040737435
1083150-999-9,19.49519871,-99.15418132,22,50.386559619387455
1048303-999-11,19.48576286,-99.125034,100,50.654177817424916
1048303-999-29,19.49310995,-99.09927882,-1,0.0
1070089-703-192577525,19.47973708,-99.11817729,-1,0.0
1048303-999-12,19.46587851,-99.11811545,90,50.49063336306869
1070074-999-8,19.46620008,-99.11902652,90,50.49063336306869
1063491-999-12,19.45440594,-99.11263117,103,51.44216473386857
1055894-999-24,19.48066562,-99.13483168,-1,0.0
1046087-999-9,19.47938083,-99.13690254,-1,0.0
1072515-999-0,19.48489423,-99.14499547,87,50.29735355337496
1051359-999-25,19.46965132,-99.1305306,-1,0.0
1063491-999-5,19.47518558,-99.14262657,82,50.56497175141243
1070074-999-7,19.47633562,-99.14242198,82,50.56497175141243
1085809-703-192577659,19.50007824,-99.15056719,-1,0.0
1048303-999-10,19.49469633,-99.15184898,-1,0.0
1085809-703-192577679,19.50076491,-99.15244214,-1,0.0
1060082-999-7,19.46039771,-99.1241624,83,52.676181980374665
1083150-999-10,19.46568303,-99.11755415,90,50.49063336306869
1066775-703-100344413,19.46859494,-99.11430262,-1,0.0
1063491-999-13,19.46011865,-99.12330645,83,52.676181980374665
1046087-999-31,19.45510625,-99.11349731,103,51.44216473386857
1075925-999-23,19.45472963,-99.11303151,103,51.44216473386857
1066788-999-5,19.45878246,-99.11097748,-1,0.0
1063491-999-8,19.46805902,-99.10680996,-1,0.0
1051359-999-9,19.47329445,-99.14574176,2,51.858459708593514
1079214-999-9,19.48765634,-99.09617374,-1,0.0
1060082-999-39,19.47306694,-99.14528846,2,51.858459708593514
1060082-999-38,19.45359749,-99.10600351,103,51.44216473386857
1048303-999-14,19.47398392,-99.09737469,-1,0.0
1048303-999-1,19.45927688,-99.10306662,-1,0.0
1060082-999-15,19.46919878,-99.09915082,-1,0.0
1075925-999-22,19.45977068,-99.1008476,18,50.4014272970562
1085795-703-192577721,19.48671859,-99.08601814,-1,0.0
1085809-703-192577692,19.48365132,-99.08663045,-1,0.0
1063491-999-18,19.48499375,-99.07018257,-1,0.0
1055894-999-25,19.44887928,-99.08274252,98,50.32708890871246
1046087-999-24,19.46133554,-99.10527688,96,50.59470710674992
1063458-999-0,19.46756635,-99.10154591,-1,0.0
1075925-999-20,19.48815723,-99.10104703,88,50.4014272970562
1085811-703-192577657,19.48713024,-99.09462591,-1,0.0
1055894-999-4,19.48399229,-99.08764863,-1,0.0
1051359-999-16,19.50122717,-99.09373382,-1,0.0
1055894-999-23,19.5031722,-99.09360585,276,50.25275052036872
1070074-999-35,19.44968605,-99.05393486,-1,0.0
1060082-999-6,19.44968605,-99.05393486,-1,0.0
1060082-999-31,19.45411163,-99.10819752,103,51.44216473386857
1072515-999-11,19.45576142,-99.10753654,103,51.44216473386857
1079236-703-192577553,19.45961928,-99.11468029,-1,0.0
1075925-999-8,19.45563306,-99.10456078,-1,0.0
1048320-999-0,19.4570286,-99.10305071,-1,0.0
1079236-703-192577548,19.49837308,-99.08962191,-1,0.0
1060082-999-43,19.46224195,-99.11288657,89,50.609574784418676
1066805-999-0,19.46032914,-99.10570215,96,50.59470710674992
1085800-999-2,19.46107597,-99.11316694,89,50.609574784418676
1055909-999-3,19.47069117,-99.13730922,106,50.56497175141243
1079214-999-7,19.47069117,-99.13730922,106,50.56497175141243
1046087-999-14,19.45171814,-99.09543146,75,50.63931013975617
1070074-999-17,19.4907618,-99.07178592,-1,0.0
1063456-703-192577531,19.55972103,-99.13201111,-1,0.0
1066775-703-100344423,19.47936198,-99.10857612,102,51.709782931906034
1066775-703-100344424,19.56277891,-99.14076488,-1,0.0
1060082-999-21,19.50932072,-99.09073589,-1,0.0
1066788-999-3,19.50718381,-99.08552228,-1,0.0
1085809-703-192577673,19.50324691,-99.07611795,-1,0.0
1072515-999-17,19.51782495,-99.14304417,94,50.356824264049955
1046087-999-7,19.51782495,-99.14304417,94,50.356824264049955
1048303-999-24,19.50922511,-99.0905008,-1,0.0
1046087-999-33,19.51963707,-99.16316952,-1,0.0
1063491-999-28,19.49555663,-99.1381676,-1,0.0
1075925-999-4,19.51194302,-99.14023783,-1,0.0
1075925-999-2,19.51194302,-99.14023783,-1,0.0
1048269-703-100343405,19.47924528,-99.13584066,-1,0.0
1063491-999-14,19.48083308,-99.14135966,-1,0.0
1075925-999-0,19.48527229,-99.15048325,-1,0.0
1046087-999-6,19.48698447,-99.14415452,-1,0.0
1085800-999-0,19.49203535,-99.15302068,-1,0.0
1085809-703-192577675,19.44587372,-99.06421078,-1,0.0
1048317-703-192577977,19.48438479,-99.14641502,87,50.29735355337496
1070074-999-22,19.47673269,-99.13974385,82,50.56497175141243
1063491-999-7,19.49416382,-99.14965518,-1,0.0
1055894-999-16,19.49519871,-99.15418132,22,50.386559619387455
1072515-999-6,19.5028612,-99.15725658,19,50.431162652393695
1079214-999-16,19.44855488,-99.06209869,6,50.96639904846863
1063491-999-23,19.44674037,-99.06190214,6,50.96639904846863
1060082-999-25,19.51494694,-99.14269508,-1,0.0
1085809-703-192577680,19.5180528,-99.15614377,95,50.32708890871246
1083150-999-1,19.49925243,-99.14861915,-1,0.0
1060082-999-2,19.44915701,-99.05970996,6,50.96639904846863
1063459-703-192577526,19.55731738,-99.13989863,-1,0.0
1048303-999-13,19.52894848,-99.14212125,-1,0.0
1051331-999-1,19.47923157,-99.08791623,-1,0.0
1055909-999-6,19.53213012,-99.13850657,-1,0.0
1051359-999-13,19.47636618,-99.08294403,-1,0.0
1085809-703-192577689,19.4745551,-99.08610115,-1,0.0
1046087-999-2,19.47574849,-99.07899318,-1,0.0
1085809-703-192577667,19.47574849,-99.07899318,-1,0.0
1055909-999-0,19.47377357,-99.08202551,-1,0.0
1048303-999-7,19.54873754,-99.15110877,-1,0.0
1070074-999-1,19.4948416,-99.11892777,93,50.996134403806124
1055894-999-18,19.49584982,-99.09783337,-1,0.0
1060082-999-33,19.47275075,-99.13107155,-1,0.0
1085800-999-3,19.49105129,-99.13804009,-1,0.0
1060082-999-20,19.49017849,-99.14463268,-1,0.0
1048317-703-192578056,19.48809709,-99.13220697,-1,0.0
1072529-999-0,19.49595911,-99.12276785,-1,0.0
1079236-703-192577560,19.47708071,-99.12175174,-1,0.0
1070074-999-24,19.47708071,-99.12175174,-1,0.0
1085795-703-192577707,19.44998174,-99.09128463,75,50.63931013975617
1051359-999-28,19.44583223,-99.08707369,260,51.293487957181085
1085809-703-192577694,19.46115246,-99.12640546,83,52.676181980374665
1051359-999-22,19.45287855,-99.10889129,103,51.44216473386857
1046087-999-25,19.51857226,-99.12872328,-1,0.0
1063491-999-4,19.51857226,-99.12872328,-1,0.0
1060082-999-16,19.50420203,-99.07789862,-1,0.0
1055894-999-2,19.52134822,-99.14098565,-1,0.0
1063491-999-17,19.46736844,-99.12904083,-1,0.0
1075925-999-24,19.46480392,-99.13280663,83,52.676181980374665
1066788-999-9,19.49890295,-99.12630222,-1,0.0
1070074-999-19,19.46889378,-99.12271635,35,50.7731192387749
1083150-999-5,19.47663045,-99.10325468,-1,0.0
1060082-999-42,19.47610203,-99.09061265,8,50.49063336306869
1063491-999-16,19.50276489,-99.09373366,276,50.25275052036872
1048303-999-15,19.47898354,-99.09781842,15,50.728516205768656
1085809-703-192577664,19.50069198,-99.07754815,-1,0.0
1051359-999-10,19.55172563,-99.14190149,-1,0.0
1063457-703-192577528,19.54454072,-99.12622142,-1,0.0
1051359-999-24,19.47006012,-99.12225466,35,50.7731192387749
1083150-999-13,19.54063132,-99.14599966,-1,0.0
1048317-703-192577967,19.49116184,-99.12145813,93,50.996134403806124
1072515-999-21,19.47808546,-99.13004374,-1,0.0
1072515-999-24,19.47537902,-99.11135809,-1,0.0
1079214-999-0,19.47537337,-99.11134945,-1,0.0
1079214-999-5,19.46740103,-99.09548745,-1,0.0
1060082-999-44,19.47036897,-99.10145777,-1,0.0
1066788-999-13,19.46990874,-99.13159978,-1,0.0
1060082-999-9,19.46082649,-99.0954386,-1,0.0
1060082-999-41,19.47233931,-99.11371683,91,50.31222123104371
1046087-999-3,19.46966498,-99.13052874,-1,0.0
1063491-999-1,19.49224135,-99.12037055,93,50.996134403806124
1072515-999-1,19.53669194,-99.14175521,-1,0.0
1063491-999-10,19.50205585,-99.12701365,109,50.282485875706215
1085811-703-192577649,19.48045052,-99.06584083,-1,0.0
1085811-703-192577658,19.49484797,-99.07704514,-1,0.0
1075925-999-13,19.48568471,-99.12032734,-1,0.0
1083150-999-11,19.48462471,-99.08895298,-1,0.0
1060082-999-32,19.50591745,-99.15835748,-1,0.0
1070074-999-5,19.46554191,-99.1425436,1,55.75379125780553
1060082-999-35,19.47443088,-99.11423366,-1,0.0
1066775-703-100344417,19.46352822,-99.10435258,96,50.59470710674992
1066788-999-7,19.46352822,-99.10435258,96,50.59470710674992
1063491-999-11,19.46402654,-99.10637163,-1,0.0
1048317-703-192577973,19.47093586,-99.11495449,91,50.31222123104371
1051347-703-100343584,19.46752986,-99.06240883,-1,0.0
1072515-999-8,19.47039755,-99.06558512,-1,0.0
1085809-703-192577685,19.47980048,-99.06694509,-1,0.0
1085795-703-192577714,19.47299538,-99.06571905,-1,0.0
1085814-703-192577576,19.51376167,-99.13891169,-1,0.0
1085813-703-192577595,19.47567185,-99.12635571,-1,0.0
1060048-703-100343983,19.49559912,-99.09155972,-1,0.0
1085813-703-192577585,19.499507,-99.12959014,-1,0.0
1048303-999-31,19.4797656,-99.11924547,112,50.29735355337496
1070060-703-192577615,19.44985452,-99.05828812,6,50.96639904846863
1085811-703-192577640,19.51521597,-99.14291855,-1,0.0
1072538-703-192577519,19.49145295,-99.12120311,93,50.996134403806124
1079236-703-192577564,19.45909298,-99.11483064,-1,0.0
1079214-999-6,19.47554754,-99.13885906,82,50.56497175141243
1055894-999-22,19.46411563,-99.10392705,-1,0.0
1066775-703-100344412,19.46371164,-99.05877295,36,50.579839429081176
1079227-703-192577589,19.46892131,-99.07171215,-1,0.0
1072537-703-192577544,19.4915455,-99.13701358,-1,0.0
1072538-703-192577533,19.46499601,-99.06659115,-1,0.0
1051359-999-4,19.45766438,-99.06943675,-1,0.0
1079230-999-0,19.48245994,-99.11971432,111,50.505501040737435
1070060-703-192577613,19.45265541,-99.07656986,99,50.41629497472495
1085814-703-192577545,19.44896314,-99.07148688,-1,0.0
1085811-703-192577654,19.51464378,-99.12997141,-1,0.0
1055894-999-6,19.45002232,-99.10038831,-1,0.0
1083150-999-7,19.50296474,-99.13220625,104,50.34195658638121
1085811-703-192577631,19.47198868,-99.11791156,-1,0.0
1085795-703-192577725,19.48132839,-99.08685401,-1,0.0
1070060-703-192577609,19.47896296,-99.07774816,-1,0.0
1085800-999-1,19.50178527,-99.11719948,17,50.728516205768656
1060082-999-23,19.51489299,-99.1616158,-1,0.0
1055894-999-9,19.45158679,-99.05474948,-1,0.0
1072538-703-192577524,19.45821635,-99.08807497,-1,0.0
1072537-703-192577535,19.47897647,-99.09782587,15,50.728516205768656
1072537-703-192577540,19.48094324,-99.10320207,102,51.709782931906034
1072537-703-192577542,19.48765075,-99.11350008,-1,0.0
1070074-999-4,19.47883866,-99.14240702,-1,0.0
1060082-999-8,19.46394578,-99.13136538,83,52.676181980374665
1085814-703-192577562,19.50207535,-99.12711936,109,50.282485875706215
1046087-999-28,19.51061015,-99.13298029,-1,0.0
1083136-703-100345596,19.5553111,-99.13060953,-1,0.0
1083136-703-100345619,19.54553365,-99.12616179,-1,0.0
1070092-703-192577522,19.55867279,-99.14915419,-1,0.0
1063460-703-192577520,19.54241945,-99.14599782,-1,0.0
1085813-703-192577582,19.5149749,-99.12527811,-1,0.0
1085809-703-192577671,19.48649488,-99.08894937,-1,0.0
1085814-703-192577570,19.47886642,-99.09786941,15,50.728516205768656
1085814-703-192577580,19.4812115,-99.10375941,102,51.709782931906034
1085813-703-192577621,19.48121004,-99.10375987,102,51.709782931906034
1085814-703-192577563,19.47910332,-99.09777051,15,50.728516205768656
1085809-703-192577683,19.54704214,-99.15372764,-1,0.0
1070060-703-192577604,19.52389931,-99.16286822,-1,0.0
1072481-703-100344885,19.5043838,-99.1482533,97,50.66904549509367
1072538-703-192577529,19.45068144,-99.08288512,98,50.32708890871246
1085795-703-192577697,19.448979,-99.06096945,6,50.96639904846863
1085814-703-192577574,19.48121063,-99.10375653,102,51.709782931906034
1070060-703-192577623,19.45705128,-99.09332628,-1,0.0
1083136-703-100345606,19.48892133,-99.11718161,-1,0.0
1070060-703-192577614,19.4669048,-99.12131931,35,50.7731192387749
1060048-703-100343997,19.4722285,-99.12404184,86,50.356824264049955
1083136-703-100345617,19.50012515,-99.09358448,-1,0.0
1066775-703-100344420,19.50012199,-99.09357442,-1,0.0
1079227-703-192577584,19.48469502,-99.0982076,-1,0.0
1066775-703-100344422,19.50409887,-99.11038876,-1,0.0
1085814-703-192577567,19.48921109,-99.14388714,-1,0.0
