u,v,key,peso_distancia,peso_balanceado,peso_seguro
666063465,2263314983,0,13.2858,13.2928,13.2998
666063465,4141440281,0,8.7996,8.8043,8.8089
666063465,4619069162,0,29.3855,29.401,29.4165
666063475,666063477,0,183.131,206.353,229.575
666063475,275055042,0,364.8144,469.0037,573.193
666063477,666063475,0,183.131,206.353,229.575
666063477,30535748,0,121.4221,156.4028,191.3836
666063503,7931636153,0,16.6371,18.0774,19.5178
666063503,7931636152,0,13.6505,15.1719,16.6934
666063504,884211787,0,128.3934,141.8993,155.4052
666063504,419329833,0,81.4831,90.0078,98.5325
666063505,667120320,0,13.522,13.61,13.6979
666063505,8233017456,0,491.8033,633.3882,774.9732
666063505,8230251898,0,109.6399,122.0946,134.5492
666066963,312658409,0,53.3481,54.3312,55.3143
666066963,666066964,0,166.2343,166.2343,166.2343
666066963,4593396814,0,41.3998,42.1628,42.9257
666066964,666067374,0,23.5472,23.7003,23.8535
666066964,666066963,0,166.2343,166.2343,166.2343
666066964,4593396814,0,163.5898,261.2068,358.8238
666067056,666067103,0,158.9088,189.4344,219.96
666067056,666067130,0,123.5256,142.8814,162.2373
666067056,292421176,0,336.2452,371.4395,406.6337
666067103,268663104,0,77.9624,92.1162,106.27
666067130,666067142,0,5.3531,7.0552,8.7574
666067130,666067056,0,123.5256,142.8814,162.2373
666067130,4589597903,0,124.6855,160.2758,195.8662
666067142,666067130,0,5.3531,7.0552,8.7574
666067142,666067152,0,76.7985,101.219,125.6395
666067142,8246841033,0,76.7707,99.4197,122.0687
666067152,666067170,0,83.5618,98.6696,113.7773
666067152,666067142,0,76.7985,101.219,125.6395
666067152,6181493356,0,136.4366,161.104,185.7713
666067170,6181493328,0,81.0147,81.0147,81.0147
666067170,666067152,0,83.5618,98.6696,113.7773
666067170,8761905892,0,48.7415,57.5538,66.3661
666067173,6181493366,0,30.955,30.955,30.955
666067173,666067406,0,42.8459,42.8612,42.8765
666067173,667069330,0,95.8142,95.8483,95.8825
666067173,666067238,0,94.1407,94.1743,94.2079
666067238,666067274,0,163.8858,193.5743,223.2628
666067238,4589597910,0,68.1976,80.5518,92.9061
666067238,666067173,0,94.1407,94.1743,94.2079
666067274,4589597894,0,40.3437,64.4176,88.4914
666067274,312658410,0,67.728,108.1426,148.5571
666067274,666067238,0,163.8858,193.5743,223.2628
666067274,666067406,0,176.8138,208.8443,240.8748
666067374,666066964,0,23.5472,23.7003,23.8535
666067374,4589597898,0,136.2619,165.5315,194.8012
666067374,4589597893,0,72.7312,73.2043,73.6773
666067401,505263319,0,110.1262,110.1262,110.1262
666067406,666067173,0,42.8459,42.8612,42.8765
666067406,8082748275,0,8.4224,8.4254,8.4284
666067406,666067274,0,176.8138,208.8443,240.8748
666067470,268664911,0,110.577,111.2961,112.0153
666067473,666067103,0,132.4975,157.9497,183.4018
666067473,666067056,0,46.6061,55.4247,64.2432
666075632,4592979979,0,13.0836,13.2113,13.3389
666075632,666075682,0,73.7464,87.799,101.8516
666075632,667080007,0,127.0672,151.2803,175.4933
666075634,666075690,0,56.2521,56.2521,56.2521
666075634,666177922,0,12.3329,12.3329,12.3329
666075634,2426271587,0,142.886,142.886,142.886
666075638,666075632,0,70.3881,71.0748,71.7615
666075638,8204406608,0,7.7413,7.8168,7.8923
666075638,667080000,0,160.2029,161.7658,163.3288
666075682,666075683,0,69.0486,83.8675,98.6863
666075682,4592979978,0,13.6774,18.9967,24.3159
666075682,1179867162,0,206.6637,209.5325,212.4013
666075683,4592979977,0,8.8844,10.7912,12.6979
666075683,8089366905,0,15.5316,18.8649,22.1982
666075683,4590078067,0,46.8561,56.9121,66.9682
666075689,666177919,0,62.2681,62.2681,62.2681
666075689,666075690,0,53.406,53.406,53.406
666075689,667080257,0,82.0955,82.3518,82.6081
666075689,783667416,0,164.261,193.9589,223.6568
666075690,666075689,0,53.406,53.406,53.406
666075690,666075634,0,56.2521,56.2521,56.2521
666075690,667080258,0,98.7407,99.049,99.3572
666081135,884211824,0,134.2393,148.6055,162.9716
666081135,8324552219,0,58.0196,82.8356,107.6516
666081141,4638436142,0,73.7338,74.2544,74.7751
666081141,884211802,0,55.5759,55.9684,56.3608
666081141,884211876,0,196.3063,197.6925,199.0786
666081212,3446640725,0,66.5638,82.9997,99.4357
666081212,666081304,0,112.1809,139.8807,167.5805
666081213,6182579181,0,108.0031,119.5615,131.1199
666081213,884211824,0,58.1038,64.3221,70.5403
666081217,884211896,0,50.743,56.1735,61.604
666081238,884211802,0,54.3742,54.7582,55.1421
666081260,666081263,0,119.2392,119.2392,119.2392
666081260,275056671,0,112.0508,112.0508,112.0508
666081263,882293410,0,65.4445,74.3387,83.2329
666081273,884211877,0,110.4236,121.9924,133.5612
666081273,275055614,0,207.8556,229.6321,251.4086
666081278,884211877,0,163.6413,180.7855,197.9298
666081278,4590081022,0,41.2412,45.5619,49.8827
666081284,884211879,0,78.47,86.8703,95.2706
666081284,665288979,0,97.5808,110.8424,124.1041
666081304,6182579169,0,20.4443,25.4925,30.5406
666081304,665288709,0,302.8653,432.4061,561.9469
666081327,666241562,0,24.0604,27.1189,30.1775
666081327,275055091,0,29.0777,32.774,36.4703
666081375,8324725124,0,33.8071,38.0203,42.2335
666087354,1134851237,0,17.7262,17.8627,17.9992
666087354,292423820,0,10.7839,10.867,10.95
666087354,387051326,0,216.8528,242.3522,267.8517
666087367,30693521,0,20.3853,22.2421,24.099
666087367,9845597649,0,107.9904,107.9904,107.9904
666087397,759332861,0,108.283,120.8983,133.5136
666087397,685363421,0,8.245,9.2056,10.1662
666087404,760645604,0,67.8143,67.8143,67.8143
666087416,786904097,0,323.3437,416.4305,509.5173
666087416,8212179874,0,212.2847,236.4702,260.6557
666087419,666087421,0,17.0199,22.2236,27.4272
666087419,666998217,0,249.8657,279.2996,308.7336
666087421,666113436,0,15.1879,16.781,18.3742
666087421,30595369,0,50.0093,55.3417,60.6741
666087448,8108790620,0,19.3784,22.215,25.0516
666087448,292425817,0,20.0611,22.9976,25.9341
666113313,1701785543,0,14.083,14.083,14.083
666113313,8227349439,0,75.7442,75.7442,75.7442
666113316,2265846765,0,34.5551,40.8025,47.05
666113316,8108633880,0,62.8422,74.2039,85.5656
666113316,8212158062,0,103.8263,122.5978,141.3693
666113317,666113319,0,18.5442,18.6835,18.8228
666113317,8108633890,0,34.2636,34.5211,34.7785
666113319,666113324,0,16.8864,19.0643,21.2422
666113324,489142519,0,18.3907,20.7626,23.1345
666113324,4635888526,0,45.0064,45.5206,46.0348
666113324,4595614315,0,114.9221,129.7441,144.5661
666113327,8108633881,0,23.9013,28.2225,32.5438
666113327,8108579640,0,8.9629,10.5834,12.2039
666113327,8108633882,0,12.0591,14.2394,16.4197
666113331,666113332,0,14.0838,16.5435,19.0031
666113331,7770825690,0,11.4181,11.5666,11.7151
666113331,667288292,0,349.957,413.2282,476.4994
666113332,666113331,0,14.0838,16.5435,19.0031
666113332,30595375,0,335.0285,395.6007,456.1728
666113346,6181765152,0,117.0194,129.3002,141.581
666113346,666113349,0,78.8569,87.1327,95.4085
666113346,8208391128,0,75.233,83.1285,91.0239
666113346,6181765147,0,86.904,96.0243,105.1446
666113349,666113346,0,78.8569,87.1327,95.4085
666113419,677151177,0,11.7184,11.7566,11.7948
666113419,666264843,0,165.0895,165.6278,166.1661
666113436,666113453,0,16.5862,18.326,20.0658
666113436,667288297,0,44.666,51.3801,58.0941
666113453,666087419,0,15.941,17.7153,19.4897
666113453,8218740154,0,71.2768,89.5959,107.9151
666113457,30595360,0,11.5566,11.5566,11.5566
666113457,760643841,0,218.6137,220.0354,221.4572
666113460,685334743,0,15.8398,18.405,20.9702
666113460,4559012706,0,115.1768,127.2464,139.3161
666113481,837198540,0,9.2971,10.3345,11.3719
666113481,406038634,0,14.678,16.3158,17.9536
666113483,1122529489,0,45.3318,50.1564,54.9811
666113483,1122529523,0,47.6802,52.7547,57.8293
666113747,677160819,0,132.9723,158.4595,183.9468
666113747,8459529786,0,54.3305,72.4469,90.5634
666125813,8353811762,0,71.8199,71.8199,71.8199
666125813,666126165,0,55.7363,55.7363,55.7363
666125813,666126121,0,75.7991,89.5034,103.2076
666125833,666125855,0,44.569,44.5957,44.6225
666125833,884211822,0,170.4763,170.4763,170.4763
666125833,666125887,0,31.9909,32.0101,32.0293
666125855,666125833,0,44.569,44.5957,44.6225
666125855,666126237,0,85.7373,85.7887,85.8402
666125855,8209132393,0,12.793,12.8006,12.8083
666125887,666125892,0,50.5312,59.6974,68.8636
666125887,666125833,0,31.9909,32.0101,32.0293
666125887,666125960,0,164.4708,164.4708,164.4708
666125892,666125887,0,50.5312,59.6974,68.8636
666125892,8209132391,0,55.1339,65.135,75.1362
666125960,666125887,0,164.4708,164.4708,164.4708
666125960,666126129,0,48.437,48.437,48.437
666125960,884211822,0,29.5012,29.5012,29.5012
666126087,666126132,0,67.6514,68.1291,68.6068
666126087,666126369,0,15.1805,15.2877,15.3949
666126087,8208378772,0,13.2612,13.3549,13.4485
666126121,666126129,0,98.1795,98.1795,98.1795
666126121,666125813,0,75.7991,89.5034,103.2076
666126129,666125892,0,154.9745,154.9745,154.9745
666126129,666125960,0,48.437,48.437,48.437
666126132,666226910,0,51.4941,60.8328,70.1715
666126132,666126087,0,67.6514,68.1291,68.6068
666126157,2264167882,0,9.1367,10.7885,12.4404
666126157,666126915,0,223.6548,287.5281,351.4015
666126157,666126165,0,58.7496,69.3713,79.9931
666126165,666125813,0,55.7363,55.7363,55.7363
666126165,884211840,0,101.3834,101.3834,101.3834
666126165,666126157,0,58.7496,69.3713,79.9931
666126215,884211840,0,55.9996,55.9996,55.9996
666126215,2264167886,0,10.3308,10.398,10.4652
666126215,666126157,0,100.371,118.5178,136.6646
666126237,884211840,0,144.2259,145.1639,146.1019
666126237,666125855,0,85.7373,85.7887,85.8402
666126237,666127383,0,88.7116,88.7648,88.8181
666126293,670752404,0,209.2189,269.0278,328.8367
666126293,2302206214,0,31.2463,36.8955,42.5448
666126341,3439797567,0,24.4826,24.6712,24.8597
666126341,670429583,0,193.1501,194.6378,196.1254
666126341,670757975,0,58.9847,59.0229,59.0611
666126369,666126087,0,15.1805,15.2877,15.3949
666126369,275054001,0,47.5188,47.8278,48.1369
666126915,1130218340,0,100.2567,117.5772,134.8977
666127366,8209132393,0,10.5157,12.4232,14.3308
666127366,8219515452,0,47.7995,56.4701,65.1408
666127366,884211800,0,69.9991,82.6967,95.3944
666127383,2264167878,0,9.6932,9.7563,9.8193
666127383,666126237,0,88.7116,88.7648,88.8181
666134982,4143243399,0,66.7109,86.0869,105.4629
666134982,4143243400,0,155.8348,216.4402,277.0457
666135013,666995054,0,19.8905,25.6676,31.4448
666135013,666995031,0,21.7782,28.1036,34.429
666135013,4143243389,0,51.0526,65.8806,80.7087
666135109,665258341,0,64.253,82.915,101.5771
666135109,6184207980,0,227.0848,293.0409,358.997
666135121,4143243401,0,105.121,107.1719,109.2229
666135121,666135346,0,63.354,64.59,65.8261
666135346,4589614566,0,62.6194,76.2516,89.8839
666135346,665240816,0,44.396,54.0611,63.7261
666135350,666134982,0,61.1228,78.3994,95.676
666135350,4589595884,0,137.7275,171.7218,205.716
666135395,4143243406,0,130.1259,130.204,130.2821
666135395,666135451,0,63.3271,63.3651,63.4031
666135451,4143243405,0,132.192,132.2714,132.3508
666135451,2262442168,0,28.0575,28.0744,28.0912
666135457,666135461,0,60.8814,61.2773,61.6733
666135457,6184207980,0,141.6107,142.5316,143.4526
666135461,4143243403,0,104.1071,127.8041,151.5012
666135461,666135121,0,60.5906,61.7728,62.9549
666135517,666135520,0,19.1555,23.8835,28.6116
666135517,4589595908,0,140.5282,175.2137,209.8993
666135520,666166031,0,54.1671,67.5368,80.9065
666135520,680344759,0,9.9722,12.4336,14.895
666139489,666977465,0,62.6179,73.9391,85.2602
666139489,665972623,0,209.9873,247.9524,285.9174
666139494,3772727324,0,41.809,49.5541,57.2991
666139494,4618758927,0,177.2427,209.2877,241.3326
666139495,557209587,0,103.1922,103.8633,104.5344
666139495,8229927688,0,57.0389,57.4098,57.7808
666165972,4589614566,0,59.3991,63.321,67.2429
666165972,4589595905,0,73.7211,78.5886,83.4561
666166031,666135350,0,64.958,80.9911,97.0242
666166031,4589595909,0,110.5309,137.8125,165.094
666177910,666177923,0,66.4136,66.4136,66.4136
666177910,783667412,0,175.624,249.3232,323.0225
666177912,666177910,0,64.4311,72.5817,80.7322
666177912,783667423,0,176.8895,219.1387,261.388
666177914,666177912,0,63.6857,71.742,79.7982
666177914,783667425,0,176.9644,176.9644,176.9644
666177915,666177916,0,65.1197,73.3574,81.595
666177915,312672142,0,175.9155,198.1688,220.4221
666177916,301006014,0,59.4141,59.5024,59.5907
666177916,280165952,0,186.1147,186.7658,187.4169
666177917,666177935,0,66.0892,66.0892,66.0892
666177917,666177919,0,63.7372,63.7372,63.7372
666177917,783667410,0,168.6998,168.6998,168.6998
666177918,783667410,0,172.8536,172.8536,172.8536
666177918,666177936,0,67.0193,67.0193,67.0193
666177919,666177917,0,63.7372,63.7372,63.7372
666177919,666075689,0,62.2681,62.2681,62.2681
666177919,783667411,0,168.0362,198.4166,228.797
666177921,4600325288,0,57.2337,57.4128,57.592
666177921,783667416,0,174.3911,174.937,175.4829
666177922,666075634,0,12.3329,12.3329,12.3329
666177922,783667420,0,166.7143,166.7143,166.7143
666177922,667080259,0,67.997,67.997,67.997
666177923,666177926,0,64.3905,64.3905,64.3905
666177923,783667420,0,174.8307,174.8307,174.8307
666177925,666177926,0,174.864,207.0262,239.1884
666177925,783667420,0,67.7655,80.0173,92.2691
666177925,783667416,0,60.1988,71.271,82.3432
666177926,666177921,0,64.0011,64.2014,64.4017
666177926,666177925,0,174.864,207.0262,239.1884
666177927,783667418,0,170.3028,170.3028,170.3028
666177927,6181350016,0,49.8046,49.8046,49.8046
666177927,6181350024,0,61.8058,61.8058,61.8058
666177927,666177929,0,64.903,64.903,64.903
666177928,783667418,0,175.4848,175.4848,175.4848
666177928,666177951,0,60.9821,60.9821,60.9821
666177929,783667419,0,169.9298,169.9298,169.9298
666177929,666177927,0,64.903,64.903,64.903
666177929,666177931,0,60.6994,71.6736,82.6479
666177929,8098402035,0,11.2913,13.3328,15.3742
666177930,505256263,0,21.1725,21.4606,21.7487
666177930,783667419,0,177.3091,177.4155,177.5219
666177930,666177928,0,62.6247,62.6726,62.7205
666177931,783667426,0,169.4929,169.4929,169.4929
666177931,666177929,0,60.6994,71.6736,82.6479
666177931,666177933,0,61.8926,73.0826,84.2726
666177932,6181350027,0,110.5408,110.6824,110.8239
666177932,666177930,0,63.0992,63.18,63.2608
666177933,666177934,0,170.1468,170.1468,170.1468
666177933,666177931,0,61.8926,73.0826,84.2726
666177933,666177935,0,31.4291,37.1114,42.7937
666177934,783667414,0,31.1048,31.1048,31.1048
666177934,783667426,0,63.8741,63.8741,63.8741
666177935,666177917,0,66.0892,66.0892,66.0892
666177935,666177933,0,31.4291,37.1114,42.7937
666177936,4600320909,0,22.5599,22.6955,22.8311
666177936,783667414,0,174.4893,174.4893,174.4893
666177936,666177932,0,93.6151,94.2239,94.8328
666177946,783667417,0,170.5401,170.5401,170.5401
666177946,4593411862,0,70.8963,70.8963,70.8963
666177946,3311093717,0,62.0844,62.0844,62.0844
666177946,666177948,0,64.4192,64.4192,64.4192
666177947,783667417,0,175.5172,207.2502,238.9832
666177947,666177952,0,61.8708,61.8708,61.8708
666177948,783667424,0,170.4749,172.4698,174.4646
666177948,6181350017,0,59.8718,60.2634,60.655
666177948,666177946,0,64.4192,64.4192,64.4192
666177948,8086119681,0,8.9893,9.0481,9.1069
666177949,312672400,0,21.2551,21.3933,21.5315
666177949,783667424,0,175.925,177.0757,178.2265
666177949,666177947,0,66.0274,66.4568,66.8862
666177950,666177951,0,175.1206,175.1206,175.1206
666177950,783667418,0,62.3529,62.3529,62.3529
666177950,783667424,0,65.2412,65.2412,65.2412
666177951,666177950,0,175.1206,175.1206,175.1206
666177951,666177949,0,66.3889,66.8232,67.2574
666177952,301006023,0,62.8351,62.8832,62.9313
666177952,783667421,0,175.4398,175.4398,175.4398
666177952,505256273,0,22.3684,22.3684,22.3684
666177954,667079641,0,71.4745,114.6842,157.8939
666177954,3311093717,0,78.5375,78.5375,78.5375
666177954,312672394,0,94.0751,94.3579,94.6407
666177954,312668322,0,367.503,370.9897,374.4765
666197613,666021205,0,14.3272,14.3272,14.3272
666197613,1155100906,0,46.631,47.8458,49.0606
666199424,666199434,0,177.67,181.2227,184.7754
666199424,666052059,0,136.9872,154.358,171.7287
666199434,8218515724,0,63.9687,75.5651,87.1615
666199434,666199424,0,177.67,181.2227,184.7754
666202833,665220609,0,17.6683,19.5265,21.3846
666202851,680344989,0,41.482,54.6612,67.8405
666202851,666202865,0,63.7837,84.0485,104.3132
666202865,691032004,0,37.4931,49.1674,60.8417
666202886,680344971,0,46.3075,53.5332,60.7589
666202886,666202902,0,56.4036,63.2904,70.1771
666202902,666995086,0,47.2037,53.396,59.5884
666209770,4650614466,0,28.7862,32.7741,36.7619
666209770,666209771,0,70.3874,80.1385,89.8895
666209771,666209770,0,70.3874,80.1385,89.8895
666209771,666977942,0,120.2552,135.0174,149.7796
666209787,8104116243,0,157.4824,225.7643,294.0463
666209787,8088887466,0,280.7209,364.4643,448.2077
666209793,666209794,0,15.6809,18.516,21.3511
666209793,8089240718,0,65.3021,77.1086,88.915
666209794,665961003,0,15.9817,18.8712,21.7606
666209794,1439037286,0,147.831,174.5584,201.2858
666209794,666042568,0,135.126,135.126,135.126
666209796,666209814,0,62.6243,73.9466,85.2689
666209796,30595436,0,207.2986,267.0794,326.8601
666209797,665258339,0,182.2429,234.7982,287.3534
666209797,666209804,0,66.034,73.5676,81.1012
666209802,665258339,0,65.5865,84.5003,103.4142
666209802,666209804,0,156.2166,174.0388,191.861
666209804,666209802,0,156.2166,174.0388,191.861
666209804,666209805,0,56.0809,62.479,68.877
666209805,665258337,0,138.1694,182.5868,227.0041
666209805,387051351,0,39.1053,51.6765,64.2477
666209809,666209771,0,60.7086,73.1262,85.5438
666209809,665258335,0,108.2398,130.3796,152.5194
666209810,666135517,0,68.792,81.2293,93.6667
666209810,4589595920,0,59.5772,70.3486,81.1199
666209812,2262442169,0,30.0143,30.5999,31.1855
666209812,4589595918,0,109.6468,111.786,113.9253
666209814,666209810,0,62.9058,74.2789,85.6521
666209814,4589595921,0,55.178,65.154,75.13
666209817,4590083789,0,24.353,28.756,33.1589
666209817,4589595919,0,91.4616,107.9976,124.5336
666210223,8104116241,0,70.0436,81.4638,92.8839
666211635,666211638,0,17.5739,20.7513,23.9286
666211635,8226647636,0,13.6515,16.1196,18.5878
666211637,30535645,0,138.1968,138.7128,139.2289
666211637,4619764041,0,4.2379,5.02,5.802
666211638,665961001,0,13.8149,16.3126,18.8103
666211638,8104117253,0,29.1059,34.5322,39.9585
666226910,8219515452,0,9.8101,11.5892,13.3683
666226910,666126132,0,51.4941,60.8328,70.1715
666226917,8209132385,0,71.2416,84.1647,97.0877
666226939,666226949,0,78.042,92.1953,106.3485
666226939,8208378772,0,72.3831,72.8942,73.4053
666226939,884211873,0,105.5166,124.6525,143.7884
666226949,666226939,0,78.042,92.1953,106.3485
666226949,884211898,0,60.0974,70.9963,81.8952
666226949,666226973,0,93.1283,127.4564,161.7846
666226953,8209132384,0,62.9933,86.2133,109.4334
666226966,8209132389,0,55.9843,66.1158,76.2473
666226973,8209132389,0,7.9527,10.8841,13.8156
666226973,666226949,0,93.1283,127.4564,161.7846
666226973,8342205208,0,130.0214,156.9781,183.9348
666226996,4495979706,0,43.7298,46.5737,49.4177
666226996,4495979746,0,82.1563,87.4993,92.8424
666227047,666227075,0,51.9234,72.2601,92.5968
666227047,666227051,0,103.5066,122.2203,140.9339
666227047,9930429900,0,22.6095,31.4649,40.3203
666227051,666227055,0,107.7076,173.4261,239.1446
666227051,666227047,0,103.5066,122.2203,140.9339
666227051,666227067,0,52.0664,61.4799,70.8934
666227055,666227051,0,107.7076,173.4261,239.1446
666227055,4141475689,0,46.9517,75.5996,104.2474
666227055,666020926,0,27.1141,43.6579,60.2017
666227067,2488520946,0,86.732,155.333,223.9339
666227067,666227051,0,52.0664,61.4799,70.8934
666227067,666227075,0,103.4969,122.2089,140.9208
666227075,3772726205,0,112.1581,132.5375,152.917
666227075,666227047,0,51.9234,72.2601,92.5968
666227075,666227067,0,103.4969,122.2089,140.9208
666227094,680354144,0,270.055,347.3781,424.7012
666230731,6182579184,0,39.6971,39.6971,39.6971
666230731,666051789,0,53.7029,53.7029,53.7029
666230731,3443656780,0,43.3885,43.3885,43.3885
666230740,884211828,0,22.4565,26.5608,30.665
666230740,666970549,0,101.9086,120.5337,139.1588
666230740,884211807,0,112.2632,132.7808,153.2983
666230772,884211851,0,38.0485,44.929,51.8095
666230772,3443651880,0,43.3643,51.206,59.0478
666230772,3443651879,0,48.8791,48.8809,48.8827
666241562,666081375,0,23.3005,26.0447,28.7889
666241562,2262455886,0,6.8435,7.6495,8.4555
666241568,665267375,0,63.3415,74.84,86.3384
666241568,2263302174,0,9.8088,11.5894,13.37
666241568,666020910,0,113.2597,133.8199,154.3801
666241580,3772723244,0,173.9685,193.2088,212.4492
666241580,275058682,0,223.2187,247.906,272.5933
666241644,666241647,0,29.6649,38.1362,46.6074
666241644,666052061,0,42.9727,48.4353,53.898
666241647,666052059,0,127.4823,130.0315,132.5806
666241647,666052061,0,39.5409,44.5673,49.5937
666241724,884211839,0,37.7619,44.5891,51.4163
666241724,884211851,0,38.9114,45.9479,52.9844
666241724,666254813,0,74.7541,88.2723,101.7904
666241724,3443651878,0,52.3803,61.8505,71.3207
666254454,30535662,0,97.9927,97.9927,97.9927
666254454,4593392023,0,66.1949,67.2649,68.335
666254813,693603102,0,42.1603,49.7843,57.4083
666254813,666241724,0,74.7541,88.2723,101.7904
666254813,665276086,0,218.8988,259.3601,299.8214
666254934,693603102,0,149.8693,176.9653,204.0612
666264688,8109656467,0,18.6545,18.6545,18.6545
666264688,387076528,0,268.1477,316.628,365.1083
666264688,5116426131,0,139.0286,139.0286,139.0286
666264821,4635888521,0,81.4583,82.0041,82.5499
666264821,666264849,0,13.1528,13.2409,13.3291
666264824,2265846761,0,36.5731,37.0089,37.4447
666264824,677150960,0,12.2783,12.4246,12.5709
666264843,666264824,0,12.5195,12.6687,12.8178
666264843,4595614305,0,96.4177,97.5666,98.7154
666264849,666113453,0,169.3798,201.4108,233.4418
666272555,666272560,0,21.1729,22.5678,23.9627
666272555,666113331,0,363.7744,429.5437,495.313
666272560,667268032,0,25.4349,27.0891,28.7432
666272560,666980769,0,244.4445,288.6394,332.8342
666272594,275059174,0,144.1937,147.0124,149.8311
666272594,1435168759,0,111.2264,113.4184,115.6103
666964131,2264167892,0,137.7923,137.8163,137.8403
666964131,2264167900,0,12.0721,12.0742,12.0763
666964133,8209132387,0,51.4388,52.4514,53.464
666965050,275056668,0,53.7538,53.7538,53.7538
666965050,884211900,0,172.2089,174.3192,176.4296
666965050,666965063,0,111.2565,141.4143,171.5721
666965052,884211846,0,115.3175,116.0675,116.8174
666965052,665276083,0,68.6239,68.6239,68.6239
666965052,884211854,0,113.2884,133.7706,154.2528
666965056,8336785067,0,65.45,65.4614,65.4728
666965056,884211868,0,118.8899,118.9106,118.9313
666965059,665288708,0,114.2108,114.9536,115.6963
666965059,665288719,0,116.1067,117.6169,119.1271
666965059,884211835,0,119.4895,119.4895,119.4895
666965063,884211844,0,115.357,184.6564,253.9557
666965063,665288968,0,113.0729,114.4586,115.8443
666965063,666051897,0,109.1624,138.7526,168.3427
666965063,666965050,0,111.2565,141.4143,171.5721
666965066,884211785,0,89.4933,90.59,91.6867
666965066,884211893,0,164.3619,196.0922,227.8226
666965067,666965052,0,116.6049,137.6868,158.7686
666965067,666051816,0,135.6707,160.1995,184.7284
666970543,419334086,0,74.4948,93.6744,112.854
666970543,419334803,0,143.5062,180.4536,217.401
666970549,884211807,0,61.932,74.18,86.428
666970549,3443656780,0,198.2657,234.1115,269.9573
666970549,3443651876,0,21.2706,25.1162,28.9619
666970549,666230740,0,101.9086,120.5337,139.1588
666970551,3443656780,0,60.3756,60.3756,60.3756
666970551,884211807,0,198.6215,198.6215,198.6215
666970551,5951947292,0,89.8006,89.8006,89.8006
666970554,345105336,0,40.3704,51.8935,63.4166
666970555,345105658,0,93.3492,103.117,112.8848
666977415,665972623,0,48.0711,54.7342,61.3973
666977415,4601098048,0,105.5961,109.0338,112.4715
666977415,4601098049,0,34.0369,38.7547,43.4726
666977415,4601105039,0,151.5066,156.5445,161.5824
666977419,6184295039,0,107.7152,127.2689,146.8226
666977419,6184295037,0,45.311,53.5363,61.7617
666977440,4601098055,0,98.5224,116.3349,134.1475
666977440,4619764045,0,6.3104,7.4515,8.5927
666977440,665972653,0,40.1716,47.4361,54.7005
666977444,666139495,0,15.133,15.2315,15.3299
666977444,4619764044,0,5.4792,5.5149,5.5505
666977465,8229927688,0,18.2666,18.3854,18.5042
666977465,666139489,0,62.6179,73.9391,85.2602
666977465,6184295034,0,227.444,268.7713,310.0985
666977466,888384962,0,107.7539,108.4547,109.1554
666977466,685960005,0,134.8768,134.8768,134.8768
666977913,666977914,0,151.1778,212.8458,274.5137
666977913,666977926,0,74.6344,105.079,135.5236
666977913,666977925,0,25.68,36.1553,46.6306
666977914,666977915,0,72.0164,92.3721,112.7278
666977914,666977913,0,151.1778,212.8458,274.5137
666977914,666977932,0,94.4538,121.1515,147.8492
666977915,666977916,0,63.3639,81.274,99.184
666977915,666977914,0,72.0164,92.3721,112.7278
666977915,3219363491,0,158.9606,203.8914,248.8222
666977916,666977917,0,88.4499,113.9571,139.4643
666977916,666977915,0,63.3639,81.274,99.184
666977916,667276100,0,159.9207,205.1228,250.325
666977917,666995072,0,64.4344,83.0159,101.5975
666977917,666977916,0,88.4499,113.9571,139.4643
666977917,666977920,0,283.5241,363.6632,443.8023
666977918,3219363491,0,157.0849,173.0851,189.0852
666977918,666977919,0,71.5037,78.7869,86.07
666977919,667276100,0,139.693,179.1777,218.6624
666977919,666977920,0,52.9652,67.936,82.9068
666977919,2262437271,0,22.0128,28.2347,34.4567
666977920,666977917,0,283.5241,363.6632,443.8023
666977920,680344763,0,96.1781,123.3632,150.5483
666977924,8204410775,0,31.8801,37.6439,43.4077
666977924,666977925,0,158.1481,222.6593,287.1706
666977924,667276071,0,93.3637,93.3637,93.3637
666977925,6416512805,0,43.4576,61.1847,78.9117
666977925,666977913,0,25.68,36.1553,46.6306
666977925,666977924,0,158.1481,222.6593,287.1706
666977926,8204410777,0,84.9292,100.3777,115.8262
666977926,666977913,0,74.6344,105.079,135.5236
666977926,666977928,0,90.5935,107.0723,123.5512
666977928,6184207981,0,24.138,28.5286,32.9193
666977928,667276084,0,70.4603,83.2769,96.0935
666977928,666977930,0,87.3729,103.2659,119.1589
666977928,666977926,0,90.5935,107.0723,123.5512
666977930,666977934,0,90.412,106.8578,123.3036
666977930,666977931,0,11.5089,13.6023,15.6958
666977930,666977928,0,87.3729,103.2659,119.1589
666977931,666977930,0,11.5089,13.6023,15.6958
666977931,667276084,0,100.4644,100.5751,100.6858
666977931,6184209785,0,87.8413,103.8196,119.7978
666977932,6184251768,0,53.3254,68.398,83.4706
666977932,666977914,0,94.4538,121.1515,147.8492
666977932,666977933,0,67.2588,86.2698,105.2807
666977933,3219363491,0,68.342,87.6591,106.9762
666977933,6184251769,0,54.3126,69.6643,85.0159
666977933,666977932,0,67.2588,86.2698,105.2807
666977933,666977935,0,72.5217,93.0202,113.5187
666977934,666977930,0,90.412,106.8578,123.3036
666977935,666977933,0,72.5217,93.0202,113.5187
666977935,666977936,0,90.9392,100.202,109.4647
666977935,829911728,0,72.5137,93.01,113.5063
